,QK Circuit Value,Key Feature,Query Feature
570,-0.1162,3064: elements related to personal sharing and emotional expression,"6028: terms related to conditions, requirements, and limitations in various contexts"
571,-0.11615,10803:  references to public figures and their actions in political contexts,8787:  references to fluid dynamics or methods involving fluid treatment
572,0.11615,8787:  references to fluid dynamics or methods involving fluid treatment,8767:  concepts related to environmental sustainability and privacy in data handling
573,0.1161,14557:  code snippets or programming syntax,10577:  unique characters or patterns that deviate from standard text formatting
574,0.1161,"15015: <span command="""">JavaScript event handling and functions related to user interactions in web development.</span>","1178: elements of mathematical notation or models, particularly those related to tuberculosis and statistical components"
575,-0.116,3433: terminology and definitions related to context and time in a study,2658:  numerical values and associated variables or parameters
576,-0.11597,2565: references to rural locations and related entities,13430: mathematical constructs and expressions
577,0.1159,2144: references to family relationships and roles in personal narratives,8767:  concepts related to environmental sustainability and privacy in data handling
578,0.1157,975:  requests related to HTTP operations and parameters in programming or network contexts,"8027: technical terms related to programming, mathematics, or software features"
579,-0.11554,"3901:  code-related elements and structures, particularly loops and conditional statements",11541:  coding elements related to data parsing and storage operations
580,0.11554,5912: elements related to archaeological findings and ancient artifacts,14870: concepts related to medical research and treatment
581,0.11554,11805: references to significant achievements or records in sports,9681: historical references related to laws and legal cases
582,-0.1155,6879: technical terms and concepts related to scientific methods and measurements,14689:  numerical values and phone numbers
583,-0.1155,5484:  references to notable achievements or events related to advancements and recognitions,"4374: elements of humor, particularly dark and inappropriate humor"
584,0.1155,7919:  code-related terms and concepts,1522: terms related to population dynamics and genetic variation
585,0.1154,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",8437: data references and statistics related to biological experiments
586,0.1154,619: names of individuals and their affiliations or roles in a social context,"9932: functions and events related to programming, particularly those involving event handling and listener methods"
587,0.11523,11805: references to significant achievements or records in sports,"16308: transitions and changes in circumstances, particularly regarding financial transactions and medical procedures"
588,0.11523,1522: terms related to population dynamics and genetic variation,14842: numerical values and related characters
589,0.1152,"8252:  mentions of the ""mi"" RNA family",14538:  recurrent phrases indicating repetition or continuation
590,-0.11505,12198: discussions around access and provisions in contexts of support or rights,14538:  recurrent phrases indicating repetition or continuation
591,-0.11505,4584: phrases related to statistical measurements and observed data frequencies,4581: information related to specific scientific and technical categories
