,OV Circuit Value,Value Feature,Output Feature
601,0.1614,12298: scientific or academic terminology and references,"13811: specific coding constructs and structure, particularly related to object-oriented programming elements like classes and unique identifiers"
602,-0.1611,9295: terms related to programming exceptions and errors in software development,5337:  instances of negation and expressions of disagreement
603,0.161,4823: descriptive phrases that highlight recognition and reputation,2820: CSS and style-related syntax elements
604,-0.161,829:  mathematical expressions and formulas,13704:  structured data related to financial or algorithmic contexts
605,0.1608,7507: numerical data and references related to statistics and measurements,14104: pieces of text signaling the beginning or end of sections and some specific references
606,-0.1608,6386: terms related to audio processing and effects,15275: terms related to comparisons and evaluations of technology or products
607,0.1608,5810: names of specific historical or cultural terms,9069: terms related to intellectual property and legal frameworks
608,0.1606,6386: terms related to audio processing and effects,15297: numerical values and mathematical signs
609,0.1605,10028: various genres and elements of music,639:  mentions of geographic locations and place names
610,-0.1604,"2012: instances of the word ""already"" in various contexts",3675: numerical values and financial figures related to donations and earnings
611,-0.1602,8117: names of countries and items related to gender equality and healthcare,16190: 
612,0.1602,1464:  programming constructs and components used in software development,3088: instances of speech or reporting statements from individuals
613,-0.1602,10028: various genres and elements of music,"8455:  data related to dates, times, or numerical values"
614,-0.16,1023: comma-separated lists or sequences of items,7095: phrases or terms related to authority figures and their actions
615,0.1599,8117: names of countries and items related to gender equality and healthcare,13704:  structured data related to financial or algorithmic contexts
616,0.1599,6052: object properties and their associated methods in programming contexts,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
617,0.1594,10203:  closing braces and parentheses in mathematical or programming contexts,"12552:  instances of the word ""and"" across various contexts"
618,0.1594,9775: phrases that discuss specific conditions or situations in which phenomena occur,12969: numbers and code-like sequences within the text
619,0.1593,1745: questions and mathematical operations involving problem-solving,7301: the presence of specific verbs and phrases indicating actions or events
620,-0.1593,14781: elements related to user interaction and token verification in a digital workspace,13260:  elements associated with input fields and forms
621,0.1592,2565: references to rural locations and related entities,13355:  programming-related syntax and constructs
622,-0.159,1806: conditional phrases and implications about actions and obligations,12800: specific references to successful authors and their works
623,0.1589,2260: terms related to legal discussions and forums,9069: terms related to intellectual property and legal frameworks
624,0.1588,14059: date-related information and numerical data,3878: references to goddess worship in various religious contexts
625,-0.1588,7507: numerical data and references related to statistics and measurements,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
626,0.1588,1942:  rankings and positions of institutions or programs,1013: terms related to authority and relationships within a political context
627,-0.1587,9681: historical references related to laws and legal cases,6733: details related to room features and rental conditions
628,-0.1586,6052: object properties and their associated methods in programming contexts,14104: pieces of text signaling the beginning or end of sections and some specific references
629,-0.1584,2403: phrases related to feedback and responses to review comments in academic manuscripts,14712: references to economic inequality and systemic issues within society
630,0.1583,"6867: repeated instances of the word ""sit,"" particularly in phrases indicating a position or action of sitting",14029: terms related to food fortification and micronutrient deficiencies
631,0.1582,4780: technical terms and error codes,7539:  references to specific variables and mathematical expressions
632,-0.1581,9982: references to legal terminology and court-related processes,4684: references to professional and scientific associations
633,0.158,9681: historical references related to laws and legal cases,14631:  terms related to procedural steps and algorithms
634,-0.158,6056:  programming syntax related to function definitions and object creation,15340:  concepts related to citizenship and government representation
635,-0.158,10028: various genres and elements of music,12475: technical terms and code-related syntax
636,0.1578,1806: conditional phrases and implications about actions and obligations,13260:  elements associated with input fields and forms
637,-0.1578,3010: references to parental roles and responsibilities in various contexts,4181:  references to temporal context relating to events or actions
638,-0.1578,14059: date-related information and numerical data,1887: key phrases related to emotional experiences or states
639,-0.1573,5846:  phrases conveying emotions and physical sensations,8222: technical terms and context related to scientific research and material properties
640,0.1573,7796: elements related to code syntax and structure in programming,10480: 
641,0.1573,1942:  rankings and positions of institutions or programs,6981: references to political figures and events
642,0.1572,3425: events involving medical emergencies or significant physical distress,15175: words related to legal terms and agreements
643,-0.1572,399: phrases related to realization or understanding of a situation,1075:  configurations and settings related to Redis and server parameters
644,0.1571,8437: data references and statistics related to biological experiments,6733: details related to room features and rental conditions
645,0.1571,9982: references to legal terminology and court-related processes,12976: terms related to stocks and stock markets
646,0.157,"9932: functions and events related to programming, particularly those involving event handling and listener methods",3009: pronouns and their contextual implications
647,-0.157,15070: elements related to Eulerian concepts and mathematical structures,8961: the beginning of new documents or sections
648,-0.157,14292:  concepts related to environmental and resource management,9069: terms related to intellectual property and legal frameworks
649,-0.157,1745: questions and mathematical operations involving problem-solving,1013: terms related to authority and relationships within a political context
650,-0.1569,1464:  programming constructs and components used in software development,9985: discussions about tailored programs for specific racial or ethnic minority groups
651,-0.1567,6386: terms related to audio processing and effects,9069: terms related to intellectual property and legal frameworks
652,0.1564,3146: names and contact information related to individuals and organizations,3959: terms related to leasing and renting properties
653,-0.1564,7325:  occurrences of the brace symbol '{' in the text,10480: 
654,0.1562,1745: questions and mathematical operations involving problem-solving,7463: references to price fluctuations or changes in price
655,-0.1562,8437: data references and statistics related to biological experiments,14631:  terms related to procedural steps and algorithms
656,0.1562,"2012: instances of the word ""already"" in various contexts",5337:  instances of negation and expressions of disagreement
657,-0.1561,1942:  rankings and positions of institutions or programs,7463: references to price fluctuations or changes in price
658,-0.1561,2565: references to rural locations and related entities,1602: elements indicating government decisions or political actions
659,-0.156,"9932: functions and events related to programming, particularly those involving event handling and listener methods",14952:  punctuation marks and formatting elements in the text
660,-0.1559,7796: elements related to code syntax and structure in programming,6810: technical terminology related to scientific processes and measurements
661,-0.1558,"14313: the presence of introductory elements in the text, such as special formatting or markers",2337:  comparative language and indicators of difference
662,0.1556,"4319:  programmatic structures such as functions or methods, indicated by parentheses and curly braces","286:  occurrences of code structure elements, such as arrays and objects"
663,-0.1556,1850:  occurrences of conjunctions and references to citations or authors,9262: segments related to the initiation of a new topic or discourse
664,0.1555,11541:  coding elements related to data parsing and storage operations,2337:  comparative language and indicators of difference
665,-0.1555,5827:  quantifiable details and numerical data in various contexts,443: import statements from specific Java packages related to the Apache Commons RDF library
666,0.1555,"14313: the presence of introductory elements in the text, such as special formatting or markers",1444: elements of code related to user interface components and styling
667,-0.1553,1942:  rankings and positions of institutions or programs,7301: the presence of specific verbs and phrases indicating actions or events
668,-0.1553,11541:  coding elements related to data parsing and storage operations,1444: elements of code related to user interface components and styling
669,0.1553,3425: events involving medical emergencies or significant physical distress,1460: words that express personal connections and relationships
670,-0.1553,1745: questions and mathematical operations involving problem-solving,9202:  numerical data and formatting symbols
671,-0.1552,13430: mathematical constructs and expressions,13355:  programming-related syntax and constructs
672,-0.155,1942:  rankings and positions of institutions or programs,7095: phrases or terms related to authority figures and their actions
673,0.1549,14625: code related to timing operations and exceptions,7741:  SQL query components and structures for data selection and manipulation
674,0.1549,13411: emotional connections and reactions related to individual experiences and societal issues,9677: technical terminology related to scientific processes and measurements
675,0.1549,7325:  occurrences of the brace symbol '{' in the text,6810: technical terminology related to scientific processes and measurements
676,0.1548,13430: mathematical constructs and expressions,1602: elements indicating government decisions or political actions
677,0.1547,3203: instances of variable declarations and iterations in code,13026: quoted names or titles
678,-0.1545,14774: technical terms and variables related to statistical and mathematical models,9069: terms related to intellectual property and legal frameworks
679,-0.1543,9394: references to health-related substances or themes,3878: references to goddess worship in various religious contexts
680,0.1543,9529: dates or temporal references in historical contexts,14712: references to economic inequality and systemic issues within society
681,0.1542,11400: expressions related to memory and lasting impact,8222: technical terms and context related to scientific research and material properties
682,-0.1542,7114: references to significant diseases or conditions,9985: discussions about tailored programs for specific racial or ethnic minority groups
683,-0.1542,14973: key scientific terms and their corresponding attributes or characteristics,5944: references to data structure definitions and associated attributes
684,-0.154,12437: references to significant figures and their contributions or relationships,"12552:  instances of the word ""and"" across various contexts"
685,0.154,5755:  references to controversial political figures and their actions,"7059:  the word ""take"" in various forms and tenses"
686,-0.1539,16190: code syntax elements and keywords in programming language constructs,1789: numeric and financial data in reports
687,0.1539,1942:  rankings and positions of institutions or programs,9202:  numerical data and formatting symbols
688,-0.1539,14675: references to specific geographical locations and institutions,2689: phrases that discuss methods or ways of doing things
689,-0.1537,6643: phrases related to sports statistics and performances,6981: references to political figures and events
690,0.1537,"2012: instances of the word ""already"" in various contexts",6981: references to political figures and events
691,0.1537,"2012: instances of the word ""already"" in various contexts",1103:  HTML and CSS elements related to visibility and display properties
692,-0.1536,8408: the start of new sentences or sections in the text,1789: numeric and financial data in reports
693,0.1536,9394: references to health-related substances or themes,1887: key phrases related to emotional experiences or states
694,0.1534,"14014: the verb ""do"" in various contexts",5944: references to data structure definitions and associated attributes
695,0.1532,1850:  occurrences of conjunctions and references to citations or authors,2575: mathematical symbols and expressions related to data structures or algorithms
696,-0.1531,9681: historical references related to laws and legal cases,15297: numerical values and mathematical signs
697,-0.1528,15288: technical terminology and programming constructs related to data processing and validation,11782:  phrases related to comparisons and relationships
698,-0.1527,6178: quantitative references related to datasets and statistical features,9069: terms related to intellectual property and legal frameworks
699,0.1527,15517: mentions of social dynamics and etiquette in communication contexts,15362:  the presence of special formatting tokens or opening phases that indicate the start of significant content
700,-0.1526,"2012: instances of the word ""already"" in various contexts",9755: terms related to naming and classification
701,-0.1525,"9932: functions and events related to programming, particularly those involving event handling and listener methods",1444: elements of code related to user interface components and styling
702,0.1523,9681: historical references related to laws and legal cases,15275: terms related to comparisons and evaluations of technology or products
703,0.1523,12169: terms related to medical therapies and their effects,4079:  instances of numerical data and coding syntax
704,0.1521,10028: various genres and elements of music,8322: structured data types and mathematical function terminology
705,0.1521,3467:  markers indicating the beginning of sections or important headings in the text,14712: references to economic inequality and systemic issues within society
706,0.152,8437: data references and statistics related to biological experiments,15297: numerical values and mathematical signs
707,0.1519,13430: mathematical constructs and expressions,"7478: code structure elements, such as class declarations and method definitions"
708,0.1519,14781: elements related to user interaction and token verification in a digital workspace,14952:  punctuation marks and formatting elements in the text
709,-0.1517,1843:  HTML tags and their corresponding usage in a document,7578: references to spirit and spirituality
710,0.1517,"5921: keywords related to scientific, medical, and technical terminology",2337:  comparative language and indicators of difference
711,0.1516,16340: elements related to user preferences or session management,12969: numbers and code-like sequences within the text
712,0.1516,"9932: functions and events related to programming, particularly those involving event handling and listener methods",2337:  comparative language and indicators of difference
713,-0.1515,12437: references to significant figures and their contributions or relationships,8790: references to personal experiences and relationships
714,-0.1515,"2012: instances of the word ""already"" in various contexts",7095: phrases or terms related to authority figures and their actions
715,-0.1515,169: dialogue and interactions among characters with emotional undertones,27: technical terms and concepts related to object-role modeling and database queries
716,-0.151,10300:  occurrences of specific mathematical or programming syntax and terms related to data structures,"14622: words and phrases related to promises, delivery, and fulfillment, particularly in a contractual or performance context"
717,0.151,5718: mathematical expressions and symbols related to set notation and functions,12578: references to government officials and their roles
718,-0.1508,"5921: keywords related to scientific, medical, and technical terminology",1444: elements of code related to user interface components and styling
719,-0.1506,8437: data references and statistics related to biological experiments,15275: terms related to comparisons and evaluations of technology or products
720,0.1506,9610: mathematical representations and descriptions of physical phenomena,16041:  formatting or structural elements in the text
721,0.1504,6643: phrases related to sports statistics and performances,7095: phrases or terms related to authority figures and their actions
722,0.1504,1843:  HTML tags and their corresponding usage in a document,11377: legal terminology and references to court cases
723,0.1503,6599:  sections of text that contain scientific or technical jargon related to genetics or molecular biology,12969: numbers and code-like sequences within the text
724,-0.1503,6293: elements related to mold removal and cleaning,12969: numbers and code-like sequences within the text
725,-0.1501,5718: mathematical expressions and symbols related to set notation and functions,8193: terms related to concepts and frameworks in various professional and technical domains
726,-0.1501,225:  technical terms and descriptors in scientific or engineering contexts,"8805: phrases related to experimentation, particularly in scientific or technical contexts"
727,-0.1501,1806: conditional phrases and implications about actions and obligations,1444: elements of code related to user interface components and styling
728,0.1501,6847: references to numerical data and statistics,443: import statements from specific Java packages related to the Apache Commons RDF library
729,-0.1501,14183: terms related to immune response mechanisms and signaling pathways,14104: pieces of text signaling the beginning or end of sections and some specific references
730,-0.1501,13430: mathematical constructs and expressions,"10626: terms related to classification, specifications, and specific attributes"
731,0.15,9610: mathematical representations and descriptions of physical phenomena,3746:  programming code related to quizzes and data retrieval
732,0.15,14183: terms related to immune response mechanisms and signaling pathways,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
733,0.1499,15288: technical terminology and programming constructs related to data processing and validation,16041:  formatting or structural elements in the text
734,0.1499,15914: phrases indicating possession or self-reference,"1792: information about films, particularly their production details and key personnel involved"
735,-0.1498,1745: questions and mathematical operations involving problem-solving,6981: references to political figures and events
736,0.1495,16116: terms related to development and urban planning,11359: details about publishing and literary references
737,0.1495,7075: phrases that emphasize concentration and attention,15976: phrases related to procedural and systematic methods
738,0.1494,1806: conditional phrases and implications about actions and obligations,2337:  comparative language and indicators of difference
739,0.1494,1745: questions and mathematical operations involving problem-solving,7095: phrases or terms related to authority figures and their actions
740,0.1494,2565: references to rural locations and related entities,"10626: terms related to classification, specifications, and specific attributes"
741,0.1494,"5945:  numerical parameters or attributes, particularly those related to maximum and minimum values","13176:  code structures, particularly comments and namespace declarations in programming languages"
742,-0.1493,2565: references to rural locations and related entities,"7478: code structure elements, such as class declarations and method definitions"
743,0.1493,7114: references to significant diseases or conditions,4079:  instances of numerical data and coding syntax
744,-0.149,14781: elements related to user interaction and token verification in a digital workspace,3009: pronouns and their contextual implications
745,0.149,11312: references to mathematical terms and variables,10332:  quantifiable measurements or numerical data
746,-0.149,3732: punctuation marks,5337:  instances of negation and expressions of disagreement
747,0.1484,169: dialogue and interactions among characters with emotional undertones,11639:  mathematical operations and programming constructs related to vector calculations
748,0.1483,12169: terms related to medical therapies and their effects,3088: instances of speech or reporting statements from individuals
749,-0.1483,12298: scientific or academic terminology and references,"13176:  code structures, particularly comments and namespace declarations in programming languages"
750,0.1482,4780: technical terms and error codes,15340:  concepts related to citizenship and government representation
751,-0.1481,2943: references to factors or elements that influence various outcomes or behaviors,8961: the beginning of new documents or sections
752,0.148,"2012: instances of the word ""already"" in various contexts",10480: 
753,0.148,6364: references to educational achievements and milestones,2823:  references to data structure attributes and medical conditions
754,-0.148,12437: references to significant figures and their contributions or relationships,"14777: technical and scientific terminology related to systems, processes, and components in engineering and biology"
755,0.1477,"2012: instances of the word ""already"" in various contexts",5199: mathematical symbols and operators in equations
756,0.1477,11805: references to significant achievements or records in sports,9755: terms related to naming and classification
757,0.1477,"5921: keywords related to scientific, medical, and technical terminology","3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
758,-0.1473,11312: references to mathematical terms and variables,13568: terms related to zoning and land use regulations
759,0.1472,"10069: instances of the word ""too"" in various contexts",9476: symbolic representations of values and their associations in mathematical or statistical contexts
760,-0.1471,"2012: instances of the word ""already"" in various contexts",6810: technical terminology related to scientific processes and measurements
761,0.1471,4724: text that discusses sports strategies or game observations,13967:  genetic terminology and references to specific genetic variants or conditions
762,0.1467,2621: terms related to astrocyte biology and their role in lipid metabolism,13568: terms related to zoning and land use regulations
763,0.1467,8408: the start of new sentences or sections in the text,7741:  SQL query components and structures for data selection and manipulation
764,0.1466,3732: punctuation marks,9755: terms related to naming and classification
765,0.1464,2134: text related to editorial or peer review suggestions for academic studies,6810: technical terminology related to scientific processes and measurements
766,-0.1462,11805: references to significant achievements or records in sports,5337:  instances of negation and expressions of disagreement
767,-0.1462,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",9755: terms related to naming and classification
768,0.1459,"5921: keywords related to scientific, medical, and technical terminology",12969: numbers and code-like sequences within the text
769,-0.1458,2134: text related to editorial or peer review suggestions for academic studies,10480: 
770,0.1458,"2012: instances of the word ""already"" in various contexts",15297: numerical values and mathematical signs
771,0.1458,12730: descriptions of specific tourist attractions or historic sites,16109: phrases that express opinion or perspective
772,0.1458,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",5337:  instances of negation and expressions of disagreement
773,-0.1458,6364: references to educational achievements and milestones,6998: phrases and terms related to measurement and comparison
774,-0.1456,"5817: features related to downloading and using software applications, particularly VPNs and file managers",1591: phrases related to playoff contention in sports
775,-0.1456,"10528: structure and organization in code, particularly around data processing and function definitions",9826: mathematical expressions and notation
776,-0.1455,"5921: keywords related to scientific, medical, and technical terminology",14104: pieces of text signaling the beginning or end of sections and some specific references
777,0.1454,15097: references to demographic shifts and voting patterns among different groups,16041:  formatting or structural elements in the text
778,-0.145,12730: descriptions of specific tourist attractions or historic sites,5534:  LaTeX formatting commands and syntax used in scientific documents
779,-0.1449,6560: quantitative data or metrics related to experimental procedures,14703:  phrases indicating positions or measurements related to various subjects
780,0.1449,1855: proper nouns and individuals in various contexts,3675: numerical values and financial figures related to donations and earnings
781,0.1449,7266: comparative phrases indicating expectations versus reality,8961: the beginning of new documents or sections
782,-0.1448,"655: references to specific brands, promotions, and advertisements related to Amazon products",16109: phrases that express opinion or perspective
783,-0.1448,7114: references to significant diseases or conditions,8193: terms related to concepts and frameworks in various professional and technical domains
784,-0.1448,15097: references to demographic shifts and voting patterns among different groups,11782:  phrases related to comparisons and relationships
785,0.1447,14968: specific dates and times related to events,"1792: information about films, particularly their production details and key personnel involved"
786,0.1444,8368: specialized medical terminology related to cardiovascular conditions and biological analysis,7578: references to spirit and spirituality
787,0.1444,11805: references to significant achievements or records in sports,"10626: terms related to classification, specifications, and specific attributes"
788,-0.1444,1501: elements and phrases related to special events and surprises,10061:  occurrences of opening and closing braces in code structures
789,0.1443,14968: specific dates and times related to events,"15637: repeated references to the pronoun ""it."""
790,-0.1443,2621: terms related to astrocyte biology and their role in lipid metabolism,10332:  quantifiable measurements or numerical data
791,0.1443,"5817: features related to downloading and using software applications, particularly VPNs and file managers",3667: formal expressions of request or apology
792,-0.1442,1806: conditional phrases and implications about actions and obligations,9755: terms related to naming and classification
793,-0.1442,9610: mathematical representations and descriptions of physical phenomena,11782:  phrases related to comparisons and relationships
794,0.1442,9964: email addresses and associated contact information,2337:  comparative language and indicators of difference
795,-0.144,13411: emotional connections and reactions related to individual experiences and societal issues,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
796,0.144,11432: specific formatting elements and characters in code snippets,5944: references to data structure definitions and associated attributes
797,-0.1439,10788:  technical terms and parameters related to performance metrics,9755: terms related to naming and classification
798,0.1438,"655: references to specific brands, promotions, and advertisements related to Amazon products",5534:  LaTeX formatting commands and syntax used in scientific documents
799,-0.1438,14802: phrases indicating existence or introduction of concepts,1887: key phrases related to emotional experiences or states
800,0.1438,14802: phrases indicating existence or introduction of concepts,3878: references to goddess worship in various religious contexts
801,0.1436,7281: references to drinking and consumption of beverages,3878: references to goddess worship in various religious contexts
802,-0.1436,14625: code related to timing operations and exceptions,1789: numeric and financial data in reports
803,0.1434,4046:  topics related to system monitoring and control mechanisms,8322: structured data types and mathematical function terminology
804,-0.1434,5846:  phrases conveying emotions and physical sensations,4122: the beginning of sections in texts
805,0.1434,11940: suggestive language regarding interpretations and conclusions in scientific contexts,13464: various mathematical or statistical symbols and notations
806,-0.1434,10999: the indefinite article 'a' and its variations in different contexts,12074:  references to lunar or solar events and their timing
807,-0.1434,"2012: instances of the word ""already"" in various contexts",15275: terms related to comparisons and evaluations of technology or products
808,-0.1434,7114: references to significant diseases or conditions,"7120: numeric values, measurements, and scientific data"
809,0.1433,4578: instances of significant economic terminology related to health and medicine,11782:  phrases related to comparisons and relationships
810,-0.1433,9017: references to historical periods and significant dates,13525: references to stone and related materials
811,0.1431,10788:  technical terms and parameters related to performance metrics,5337:  instances of negation and expressions of disagreement
812,0.1431,5188: jQuery syntax elements and functions,14952:  punctuation marks and formatting elements in the text
813,0.1431,6052: object properties and their associated methods in programming contexts,10332:  quantifiable measurements or numerical data
814,0.1428,11443: instructions related to food preparation and cooking techniques,"10654: the repetition of the word ""several"""
815,0.1428,8117: names of countries and items related to gender equality and healthcare,9121: document structures or formatting elements
816,-0.1428,8368: specialized medical terminology related to cardiovascular conditions and biological analysis,11377: legal terminology and references to court cases
817,0.1428,3425: events involving medical emergencies or significant physical distress,6078:  components and their interactions within a programming context
818,-0.1427,7281: references to drinking and consumption of beverages,1887: key phrases related to emotional experiences or states
819,0.1426,3732: punctuation marks,3675: numerical values and financial figures related to donations and earnings
820,-0.1426,4616: terms and references related to literature,13967:  genetic terminology and references to specific genetic variants or conditions
821,-0.1425,3732: punctuation marks,15297: numerical values and mathematical signs
822,-0.1425,9964: email addresses and associated contact information,1444: elements of code related to user interface components and styling
823,0.1425,10300:  occurrences of specific mathematical or programming syntax and terms related to data structures,1103:  HTML and CSS elements related to visibility and display properties
824,-0.1423,14968: specific dates and times related to events,13620:  references to comparisons and relationships between different entities or groups
825,0.1423,3595: elements related to food and dining experiences,1591: phrases related to playoff contention in sports
826,0.1423,13805: conditional phrases or questions,9755: terms related to naming and classification
827,-0.142,5912: elements related to archaeological findings and ancient artifacts,2337:  comparative language and indicators of difference
828,0.1417,4584: phrases related to statistical measurements and observed data frequencies,8529:  references to web pages and URLs
829,-0.1417,6052: object properties and their associated methods in programming contexts,13568: terms related to zoning and land use regulations
830,0.1416,10913: attributes related to dietary and demographic characteristics,11993:  events and actions related to sports scoring
831,0.1415,1806: conditional phrases and implications about actions and obligations,5337:  instances of negation and expressions of disagreement
832,0.1414,10028: various genres and elements of music,4684: references to professional and scientific associations
833,-0.1414,8117: names of countries and items related to gender equality and healthcare,15537:  markers that indicate the beginning or end of a document
834,0.1414,5912: elements related to archaeological findings and ancient artifacts,1444: elements of code related to user interface components and styling
835,-0.1414,4780: technical terms and error codes,"8805: phrases related to experimentation, particularly in scientific or technical contexts"
836,-0.1412,1345:  references to tabbed interface elements and their properties in a coding context,3071: items and terminology related to mathematical equations and frameworks
837,-0.1412,4584: phrases related to statistical measurements and observed data frequencies,7967: beginning of sentences indicating new sections or ideas in the text
838,0.1411,"14313: the presence of introductory elements in the text, such as special formatting or markers",14104: pieces of text signaling the beginning or end of sections and some specific references
839,-0.1411,13611: words associated with winning or victory,8961: the beginning of new documents or sections
840,0.1411,7507: numerical data and references related to statistics and measurements,8512: concepts related to transformations and modifications in data or processes
841,0.1411,15598: phrases related to decline or loss over time,9458: queries and statements related to legal proceedings and courtroom conversations
842,0.141,15703:  discourse on societal critiques and beliefs about morality,5944: references to data structure definitions and associated attributes
843,-0.141,"10069: instances of the word ""too"" in various contexts",473: terms related to responsibility and care for animals
844,0.141,11400: expressions related to memory and lasting impact,4122: the beginning of sections in texts
845,0.141,3732: punctuation marks,15275: terms related to comparisons and evaluations of technology or products
846,-0.141,"14313: the presence of introductory elements in the text, such as special formatting or markers","3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
847,0.141,"3901:  code-related elements and structures, particularly loops and conditional statements","10626: terms related to classification, specifications, and specific attributes"
848,0.1409,15943: terms related to professional roles and responsibilities in healthcare,443: import statements from specific Java packages related to the Apache Commons RDF library
849,0.1407,2036: technical terms and references related to theories and formulas in physics and mathematics,1887: key phrases related to emotional experiences or states
850,-0.1407,13805: conditional phrases or questions,5337:  instances of negation and expressions of disagreement
851,-0.1406,6052: object properties and their associated methods in programming contexts,8512: concepts related to transformations and modifications in data or processes
852,0.1406,4584: phrases related to statistical measurements and observed data frequencies,"2149:  actions related to analysis, evaluation, and management within various contexts"
853,-0.1406,11805: references to significant achievements or records in sports,"7478: code structure elements, such as class declarations and method definitions"
854,0.1405,7507: numerical data and references related to statistics and measurements,13568: terms related to zoning and land use regulations
855,-0.1405,15733: closing braces and related control flow syntax in code,"13176:  code structures, particularly comments and namespace declarations in programming languages"
856,-0.1405,3732: punctuation marks,10480: 
857,-0.1404,5359:  references to antibodies or antigen-related concepts,13525: references to stone and related materials
858,-0.1404,6949:  closing or opening curly braces or brackets,15976: phrases related to procedural and systematic methods
859,-0.1404,6847: references to numerical data and statistics,4181:  references to temporal context relating to events or actions
860,-0.1404,3732: punctuation marks,6981: references to political figures and events
861,0.1403,"2855: references to specific organizations, events, or classifications in scientific and aviation contexts",4181:  references to temporal context relating to events or actions
862,0.1401,1345:  references to tabbed interface elements and their properties in a coding context,13927: phrases indicating historical population changes and related events
863,-0.1401,"14313: the presence of introductory elements in the text, such as special formatting or markers",12969: numbers and code-like sequences within the text
864,-0.1401,2036: technical terms and references related to theories and formulas in physics and mathematics,3878: references to goddess worship in various religious contexts
865,-0.1401,302:  closing curly braces in code,2337:  comparative language and indicators of difference
866,0.14,3859: programming-related code snippets and structures involving parameters and functions,3485: phrases and symbols related to programming syntax
867,-0.14,7507: numerical data and references related to statistics and measurements,10332:  quantifiable measurements or numerical data
868,0.1399,5843: phrases expressing personal opinions or reflections on self-experience,5534:  LaTeX formatting commands and syntax used in scientific documents
869,0.1399,4341: elements related to judicial opinions and procedural summaries,"7931: references to recording, archiving, and data collection activities"
870,-0.1399,10624: the beginning of textual segments,11144: terms related to routing in web applications
871,0.1399,3732: punctuation marks,6810: technical terminology related to scientific processes and measurements
872,0.1396,6056:  programming syntax related to function definitions and object creation,5534:  LaTeX formatting commands and syntax used in scientific documents
873,-0.1396,829:  mathematical expressions and formulas,9121: document structures or formatting elements
874,0.1396,15462: references to Italy and Italian culture,9826: mathematical expressions and notation
875,0.1396,225:  technical terms and descriptors in scientific or engineering contexts,15340:  concepts related to citizenship and government representation
876,0.1396,3732: punctuation marks,7095: phrases or terms related to authority figures and their actions
877,0.1396,302:  closing curly braces in code,1444: elements of code related to user interface components and styling
878,0.1395,7114: references to significant diseases or conditions,12578: references to government officials and their roles
879,0.1394,7413:  terms related to mechanical components and their configurations,6981: references to political figures and events
880,-0.1392,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina","10626: terms related to classification, specifications, and specific attributes"
881,-0.1392,"3901:  code-related elements and structures, particularly loops and conditional statements","7478: code structure elements, such as class declarations and method definitions"
882,-0.1392,"14657: references to specific names and titles, especially in the context of people, events, and scientific or artistic works",3675: numerical values and financial figures related to donations and earnings
883,-0.139,5843: phrases expressing personal opinions or reflections on self-experience,16109: phrases that express opinion or perspective
884,-0.139,3732: punctuation marks,7187: the opening and closing of document segments or paragraphs
885,0.1389,829:  mathematical expressions and formulas,15537:  markers that indicate the beginning or end of a document
886,0.1389,15288: technical terminology and programming constructs related to data processing and validation,12969: numbers and code-like sequences within the text
887,0.1389,"8252:  mentions of the ""mi"" RNA family",7967: beginning of sentences indicating new sections or ideas in the text
888,-0.1389,"8252:  mentions of the ""mi"" RNA family",1744:  phrases related to instructions and steps for operation or setup
889,-0.1387,6056:  programming syntax related to function definitions and object creation,16109: phrases that express opinion or perspective
890,0.1387,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina","7478: code structure elements, such as class declarations and method definitions"
891,0.1387,13811:  topics related to legal proceedings and reform,3675: numerical values and financial figures related to donations and earnings
892,-0.1384,3732: punctuation marks,5199: mathematical symbols and operators in equations
893,-0.1382,15914: phrases indicating possession or self-reference,"7120: numeric values, measurements, and scientific data"
894,-0.1382,4578: instances of significant economic terminology related to health and medicine,16041:  formatting or structural elements in the text
895,0.1382,6052: object properties and their associated methods in programming contexts,10198: function calls and method chaining in programming code
896,-0.1381,9179: numeric identifiers and labels associated with products or entities,14952:  punctuation marks and formatting elements in the text
897,-0.1381,15070: elements related to Eulerian concepts and mathematical structures,15976: phrases related to procedural and systematic methods
898,0.1381,4780: technical terms and error codes,7187: the opening and closing of document segments or paragraphs
899,0.1381,"3734: references to female subjects, particularly regarding their roles or identities",15297: numerical values and mathematical signs
900,-0.138,5188: jQuery syntax elements and functions,3009: pronouns and their contextual implications
901,-0.1378,4780: technical terms and error codes,7856: specific formatted references to pages and sections of documents
902,-0.1378,7507: numerical data and references related to statistics and measurements,10198: function calls and method chaining in programming code
903,0.1378,"2012: instances of the word ""already"" in various contexts",7187: the opening and closing of document segments or paragraphs
904,-0.1377,3433: terminology and definitions related to context and time in a study,7187: the opening and closing of document segments or paragraphs
905,-0.1376,"8881: terms related to medical treatments and studies, particularly in clinical contexts",9458: queries and statements related to legal proceedings and courtroom conversations
