,OV Circuit Value,Value Feature,Output Feature
580,-0.0615,4701: references to mathematical or scientific elements and principles,13302:  code annotations and documentation comments
581,0.06146,12066: medical conditions and symptoms related to respiratory issues,4330: descriptive phrases related to visual appearances and technical details
582,-0.06143,13044:  sections related to document structure and code generation,4330: descriptive phrases related to visual appearances and technical details
583,-0.0614,"7838:  references to the word ""the"" in various contexts",8322: structured data types and mathematical function terminology
584,0.0614,8941: terms related to legal consequences and accountability,"2074: references to algorithms, classifications, and methods involved in data processing and analysis"
585,-0.06137,12169: terms related to medical therapies and their effects,12620: references to judicious considerations and the implications of legal determinations
586,0.06137,9620: structured data related to telecommunication statistics and subscription details,7597: references to clients and their projects
587,-0.06128,3005: references to academic articles and their corresponding digital object identifiers (DOIs),868:  references to communication and contact information
588,0.06128,4714: formatting symbols and special characters in scientific or mathematical contexts,14773: connections to themes of injustice and societal issues
589,-0.06128,11051: phrases related to death and memorialization,4855: structured data related to academic or technical licensing and regulatory language
590,0.06125,"7367: specific names and brands related to events, organizations, or products",6799: references to costs associated with health care and other contextual indicators
591,0.06125,2653: terms related to iron and its biological significance,2291:  references to institutional processes and accountability
592,0.0612,"6602: sentences that emphasize the subject ""it"" in various contexts",13035:  feedback on service quality and customer satisfaction
593,-0.06116,11087: specific structural elements or commands in programming and mathematical contexts,5844: ratings or scores related to assessments
594,-0.06094,2411: technical terms related to chemistry and materials science,9392: references to population management and conservation issues related to wildlife
595,-0.0609,15608: phrases indicating temporal or conditional relationships,10964: mathematical terms and symbols
596,0.06085,14262: elements related to logos and images in a coding context,12083: questions and responses related to logical operations and conditions
597,-0.06082,693:  references to companies and specific products associated with genetics and finance,5079:  occurrences of notable or significant events or situations
598,0.0608,6005: phrases related to societal criticisms and discussions about historical injustices,15546:  aspects of food preparation and dietary preferences
599,0.0608,15436: terms related to pregnancy and maternal health,4805: phrases indicating observed phenomena related to biological responses and changes in the body
600,-0.06073,4046:  topics related to system monitoring and control mechanisms,4079:  instances of numerical data and coding syntax
601,0.06073,4257: situations involving police chases and traffic violations,1874: references to medical conditions and associated terms related to implants and various health issues
602,0.0607,5832:  mathematical notation and expressions related to calculus or algebra,6692: phrases indicating connections between significant political figures and historical events
603,0.0607,11789: technical terms and symbols used in mathematical equations,"12918:  buttons, button-related actions, and user interface elements related to calculations or submissions"
604,0.06064,"12245: references to familial relationships, particularly focusing on brothers and kinship",10964: mathematical terms and symbols
605,0.0606,15449:  patterns and structures involving numerical data or statistics,13582: terms related to metabolic processes and their components
606,0.0606,15608: phrases indicating temporal or conditional relationships,14393:  strings that indicate formatting or structured data outputs
607,-0.06058,13411: emotional connections and reactions related to individual experiences and societal issues,8322: structured data types and mathematical function terminology
608,-0.06052,"12245: references to familial relationships, particularly focusing on brothers and kinship",14393:  strings that indicate formatting or structured data outputs
609,-0.06046,7866: elements related to medical conditions and their biochemical or physiological effects,10794:  references to specific attributes or benefits related to products and services
610,0.0604,10028: various genres and elements of music,4079:  instances of numerical data and coding syntax
611,-0.0604,2979: connections and relationships indicated by prepositions and dependent clauses,4330: descriptive phrases related to visual appearances and technical details
612,0.06036,14386: technical terms related to programming and database management,12083: questions and responses related to logical operations and conditions
613,0.06033,9871: terms related to diving and marine life,6983: terms related to software and publishing identifiers
614,0.06033,"5945:  numerical parameters or attributes, particularly those related to maximum and minimum values","13695:  sequences of symbols and special characters, likely in a programming or mathematical context"
615,0.0603,"12618: references to the word ""these"" and its variations",4330: descriptive phrases related to visual appearances and technical details
616,0.06027,10091: data pertaining to user behavior and tracking in various contexts,4330: descriptive phrases related to visual appearances and technical details
617,0.0602,"12012: references to political positions and roles, particularly in a historical context",14779: references to legal or contractual matters
618,0.06018,4714: formatting symbols and special characters in scientific or mathematical contexts,12980:  technical terms and phrases related to legal and scientific contexts
619,0.06015,13828: instances of the pronoun 'you',4330: descriptive phrases related to visual appearances and technical details
620,0.06015,3594: references to specific medical procedures and conditions,6799: references to costs associated with health care and other contextual indicators
621,0.06015,2948:  scientific experimental design elements related to study groups and treatments,14779: references to legal or contractual matters
622,-0.06012,12891: phrases related to plans and future intentions,13035:  feedback on service quality and customer satisfaction
623,0.0601,10372: status indicators or flags associated with conditions or states,10964: mathematical terms and symbols
624,0.06006,11087: specific structural elements or commands in programming and mathematical contexts,15582:  technical terms and metrics related to performance and efficiency
625,0.06006,"237: the name ""John"" in various contexts",8322: structured data types and mathematical function terminology
626,-0.06006,15402: punctuation and sentence-ending markers,483: elements related to error handling and message formatting in code
627,0.06003,11087: specific structural elements or commands in programming and mathematical contexts,3381: references to blogging or online content creation
628,0.06,"4043: references to data, experiments, and processes in scientific contexts",1777: references to characters and their abilities in a fictional context
629,-0.05997,"6602: sentences that emphasize the subject ""it"" in various contexts",13949:  percentage values in text
630,0.05994,1413: URLs and web resource links,9311: references to visual media and images involving children and their portrayal
631,0.05994,9488: gerunds and present participles,8857: conditional statements and comparisons in code
632,-0.05994,"13206: structured data and programming constructs related to data processing and management, particularly in a coding or software development context",6799: references to costs associated with health care and other contextual indicators
633,-0.0599,3605: sections of text that contain any structured or numerical data,15676: mathematical concepts and terms related to linear algebra and matrices
634,-0.0599,4093:  non-standard whitespace or formatting characters in text,2699: descriptive attributes and structural details of architectural features
635,-0.0599,5832:  mathematical notation and expressions related to calculus or algebra,8885:  programming concepts related to system checks and configurations
636,0.0599,12329:  sequences of whitespace characters,7856: specific formatted references to pages and sections of documents
637,0.05988,3403: terms related to automobiles and their components,11178:  legal terms and references related to court proceedings and judgments
638,0.05988,12169: terms related to medical therapies and their effects,8322: structured data types and mathematical function terminology
639,0.05988,3897: phrases relating to groups of individuals and their characteristics,15960:  information about significant historical events
640,-0.05984,10372: status indicators or flags associated with conditions or states,14393:  strings that indicate formatting or structured data outputs
641,-0.05984,6221: conditional statements and control flow elements in programming code,11583: variables and values related to versions and conditions in programming scripts
642,-0.0598,11087: specific structural elements or commands in programming and mathematical contexts,11047: error handling and response structures in code
643,-0.0598,9255: mentions of various significant components or characteristics within a subject,10187:  conjunctions and phrases indicating addition or connection
644,0.05975,12891: phrases related to plans and future intentions,13949:  percentage values in text
645,0.05966,3187: phrases related to memorial services and event details,11508: academic references and citations in legal or mathematical contexts
646,-0.05963,3897: phrases relating to groups of individuals and their characteristics,5721:  statistical terms and measurements related to health and gender equality
647,0.0596,"13206: structured data and programming constructs related to data processing and management, particularly in a coding or software development context",5723: structured programming language syntax elements and definitions
648,0.05948,2330: references to titles or sections in a document,10856: discussions about government and financial governance
649,0.05942,5208:  numeric and mathematical expressions related to scientific or technical contexts,1874: references to medical conditions and associated terms related to implants and various health issues
650,0.05942,7950:  phrases related to technical specifications or characteristics,9573: verbs related to adding or increasing
651,0.05936,4046:  topics related to system monitoring and control mechanisms,4836:  mathematical symbols and operators
652,0.05936,"12852: the presence of the word ""both"" indicating comparisons or inclusiveness",12620: references to judicious considerations and the implications of legal determinations
653,-0.05936,4092: references to educational backgrounds and achievements,9573: verbs related to adding or increasing
654,-0.05936,16340: elements related to user preferences or session management,6814: references to deals or promotions related to shopping
655,-0.05933,14516: elements related to mathematical or programming structures and syntax,13582: terms related to metabolic processes and their components
656,0.05933,2083: references to scientific and technical terms related to materials,15841:  discourse markers and indicators of structure in text
657,-0.05933,"8252:  mentions of the ""mi"" RNA family",15833: terms related to corporate structures and finance
658,-0.0593,12329:  sequences of whitespace characters,7187: the opening and closing of document segments or paragraphs
659,0.05927,2356: references to educational institutions and their activities,8322: structured data types and mathematical function terminology
660,0.05927,2411: technical terms related to chemistry and materials science,14235: terms and phrases that indicate scientific findings or implications
661,-0.05923,4714: formatting symbols and special characters in scientific or mathematical contexts,14660: technical terms related to computing and data structures
662,-0.05917,10430: situations related to being trapped or stuck,4918: connections between genes and their regulatory sequences
663,0.05914,3699: function calls and structure-related keywords in code snippets,12083: questions and responses related to logical operations and conditions
664,0.05905,5966:  method and property annotations in code,10187:  conjunctions and phrases indicating addition or connection
665,0.05905,2894:  biomedical terms related to blood and immune system functions,15841:  discourse markers and indicators of structure in text
666,0.059,"12012: references to political positions and roles, particularly in a historical context",3665: words or phrases indicating doubt or uncertainty
667,-0.059,14282: affirmative responses or agreement expressions,4127: comments and code block delimiters in programming text
668,0.05893,"5702: technical terminology and specific references related to standards, technology, and scientific reporting",12969: numbers and code-like sequences within the text
669,-0.0589,81: references to regular expressions and their components in programming contexts,5723: structured programming language syntax elements and definitions
670,-0.05887,11087: specific structural elements or commands in programming and mathematical contexts,16139:  structured data formats and technical specifications
671,0.05887,13236: technical terms and formatting related to programming and document structure,10964: mathematical terms and symbols
672,-0.0588,5166:  patterns of indentation or formatting in text,6799: references to costs associated with health care and other contextual indicators
673,-0.0588,13271: references to metrics or assessments related to health or medical conditions,13302:  code annotations and documentation comments
674,-0.0588,3897: phrases relating to groups of individuals and their characteristics,14446: terms related to management and managerial roles
675,-0.05878,13236: technical terms and formatting related to programming and document structure,14393:  strings that indicate formatting or structured data outputs
676,-0.05878,5718: mathematical expressions and symbols related to set notation and functions,"11052: the relationship between materials and their applications, particularly in scientific and engineering contexts"
677,0.05878,2948:  scientific experimental design elements related to study groups and treatments,5529: topics related to statistical analysis and validity in research studies
678,0.05875,9597: elements related to scientific measurements and experimental methods,7501: references to managerial roles and transitions in a workplace context
679,-0.05875,7578:  numerical sequences and values related to statistics or data representation,10324: phrases related to capability and ability
680,-0.05875,12973: elements related to biological sequences and genetic analysis,4855: structured data related to academic or technical licensing and regulatory language
681,0.0587,5166:  patterns of indentation or formatting in text,4689: syntax related to programming functions and assertions in code
682,0.0587,1777: pronouns and their associated forms in sentences,"14150:  references to local entities, organizations, or contexts"
683,0.05865,1704: quantitative data points and statistics,1635:  textual elements indicating references or citations within academic or formal writing
684,-0.05862,13044:  sections related to document structure and code generation,10187:  conjunctions and phrases indicating addition or connection
685,0.05862,3576: legal terminology and concepts related to court proceedings,"15637: repeated references to the pronoun ""it."""
686,-0.05862,9255: mentions of various significant components or characteristics within a subject,4330: descriptive phrases related to visual appearances and technical details
687,0.0586,3471: elements related to character dynamics and development within narratives,16162:  structured programming syntax elements
688,-0.05856,3576: legal terminology and concepts related to court proceedings,13620:  references to comparisons and relationships between different entities or groups
689,-0.05847,14717:  code-related syntactical elements indicating assignments and error handling,2699: descriptive attributes and structural details of architectural features
690,0.05844,2411: technical terms related to chemistry and materials science,12620: references to judicious considerations and the implications of legal determinations
691,0.05844,6364: references to educational achievements and milestones,"7479: elements related to formatting or structure, such as citations or references in academic writing"
692,-0.0584,14516: elements related to mathematical or programming structures and syntax,2051: references to treatment goals and methods for substance use disorders
693,0.05838,7383: terms related to visibility and vision-related technology,12620: references to judicious considerations and the implications of legal determinations
694,-0.05838,14392: mathematical terms and expressions related to properties and behaviors within a geometric or statistical context,13286: expressions of support and care within interpersonal relationships
695,0.05832,6991: technical terms and code syntax related to programming and data structures,5721:  statistical terms and measurements related to health and gender equality
696,-0.05826,11087: specific structural elements or commands in programming and mathematical contexts,"6438: instances of the word ""cool."""
697,0.05823,9965: code related to data fetching processes in programming,"7479: elements related to formatting or structure, such as citations or references in academic writing"
698,-0.0582,1542:  instances discussing human behavior and decision-making,11842:  references to personal experiences and skills
699,0.05814,4714: formatting symbols and special characters in scientific or mathematical contexts,13582: terms related to metabolic processes and their components
700,-0.05807,"5775: references to media, events, and entities involved in entertainment and culture",8322: structured data types and mathematical function terminology
701,-0.058,11087: specific structural elements or commands in programming and mathematical contexts,9939: chemical compound structures and their properties
702,0.058,11243:  punctuation marks and other non-word tokens,13300:  terms related to historical and protected sites
703,0.05798,12169: terms related to medical therapies and their effects,15676: mathematical concepts and terms related to linear algebra and matrices
704,-0.05798,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",10480: 
705,-0.05795,12169: terms related to medical therapies and their effects,15957: tags related to structured data operations and activities
706,-0.05786,5005: references to various aspects of the market,8524:  code-related function definitions and their parameters
707,0.05783,349:  contractions and possessive words,13750: terms related to consent and approvals in research contexts
708,0.0578,11678: discussions of health risks and potential consequences related to medical conditions,2699: descriptive attributes and structural details of architectural features
709,0.0578,4218:  phrases and concepts related to planning and decision-making,5529: topics related to statistical analysis and validity in research studies
710,0.05777,1519:  references to statistical methods and methodologies in research,5529: topics related to statistical analysis and validity in research studies
711,-0.05777,15871: keywords and structures related to programming and data types,10794:  references to specific attributes or benefits related to products and services
712,0.05774,693:  references to companies and specific products associated with genetics and finance,6814: references to deals or promotions related to shopping
713,0.05774,14361:  specific technical terms related to medical conditions and their classifications,10402: CSS style properties and their attributes in coding
714,-0.0577,5040:  expressions related to impracticality or futility in reasoning,3069: symbols or identifiers related to mathematical or programming contexts
715,-0.05768,15449:  patterns and structures involving numerical data or statistics,4127: comments and code block delimiters in programming text
716,0.05768,16340: elements related to user preferences or session management,15275: terms related to comparisons and evaluations of technology or products
717,-0.05765,11897: special characters and syntax patterns commonly used in programming or markup languages,8322: structured data types and mathematical function terminology
718,-0.05765,9687: language related to injustices and societal issues,6799: references to costs associated with health care and other contextual indicators
719,0.05762,12744: phrases concerning gender equality and women's rights in the workplace,4127: comments and code block delimiters in programming text
720,0.05756,11726: references to Korea and Korean identity,11911: terms related to historical figures and locations
721,0.05753,15118: conditional statements and legal terminology,5529: topics related to statistical analysis and validity in research studies
722,0.0575,5166:  patterns of indentation or formatting in text,13286: expressions of support and care within interpersonal relationships
723,0.0575,"5775: references to media, events, and entities involved in entertainment and culture",2759:  mathematical functions and their relationships in equations
724,0.05746,10261: legal terminology related to obligations and responsibilities,10187:  conjunctions and phrases indicating addition or connection
725,-0.05743,6168: code structures and conditional statements,10856: discussions about government and financial governance
726,-0.0574,1011:  import statements in Android programming,4918: connections between genes and their regulatory sequences
727,0.05737,"2932: the presence of the word ""have"" in various constructions","2074: references to algorithms, classifications, and methods involved in data processing and analysis"
728,-0.05734,5741: specific temporal expressions and conditions related to measurements or events,12083: questions and responses related to logical operations and conditions
729,0.05734,"15748:  HTML elements and their role attributes, particularly those related to navigation and accessibility",13286: expressions of support and care within interpersonal relationships
730,0.05734,"8881: terms related to medical treatments and studies, particularly in clinical contexts",5485: phrases related to personalized learning and holistic educational approaches
731,0.05734,4768: conditional statements and their structure in programming,10964: mathematical terms and symbols
732,0.0573,3652:  nouns and key elements related to roles and responsibilities in a formal context,5529: topics related to statistical analysis and validity in research studies
733,-0.05725,9377: phrases related to findings and results in a scientific or analytical context,7856: specific formatted references to pages and sections of documents
734,0.05722,"5258:  symbols and punctuation marks, particularly related to formatting or code structures",6810: technical terminology related to scientific processes and measurements
735,-0.0572,11703: content related to complex relationships and classifications,5721:  statistical terms and measurements related to health and gender equality
736,-0.05716,6992: references to specific localizations and places,10794:  references to specific attributes or benefits related to products and services
737,0.05716,"6863: the presence of dollar signs, indicating financial amounts or monetary values",9013: references to mutual relationships and interactions between individuals
738,-0.05713,4768: conditional statements and their structure in programming,14393:  strings that indicate formatting or structured data outputs
739,-0.05707,11087: specific structural elements or commands in programming and mathematical contexts,12937:  mathematical expressions and calculations
740,0.05707,11087: specific structural elements or commands in programming and mathematical contexts,14940: phrases that discuss systemic issues and the roots of societal problems
741,0.05704,"6090: references to ""wild"" in relation to animals or nature",868:  references to communication and contact information
742,-0.05704,9035: direct quotations and dialogue in text,13949:  percentage values in text
743,0.057,13885: numbers and their associated variables or identifiers,904:  references to social and political dynamics
744,0.057,12663: themes of criticism and observation in various contexts,12620: references to judicious considerations and the implications of legal determinations
745,0.05698,5208:  numeric and mathematical expressions related to scientific or technical contexts,6983: terms related to software and publishing identifiers
746,-0.05698,6879: technical terms and concepts related to scientific methods and measurements,5723: structured programming language syntax elements and definitions
747,0.05698,14598:  numerical data and statistical references,13286: expressions of support and care within interpersonal relationships
748,0.05695,11087: specific structural elements or commands in programming and mathematical contexts,13189:  special characters or formatting used in programming or mathematical notation
749,-0.05695,8065: references to different types of forest ecosystems,10794:  references to specific attributes or benefits related to products and services
750,0.0569,11087: specific structural elements or commands in programming and mathematical contexts,"13425: sentences or phrases that start with ""We."""
751,0.05685,9377: phrases related to findings and results in a scientific or analytical context,7187: the opening and closing of document segments or paragraphs
752,-0.05685,4758: references to sports teams and related events,5341: disagreements and discussions related to legal matters or judicial decisions
753,-0.05685,13408: lists of numbered items and their classifications or evaluations,11251: terms related to continuity and mathematical proofs
754,-0.05682,14516: elements related to mathematical or programming structures and syntax,14773: connections to themes of injustice and societal issues
755,-0.05676,14001: phrases indicating the existence or presence of certain conditions or definitions,10964: mathematical terms and symbols
756,0.05673,14001: phrases indicating the existence or presence of certain conditions or definitions,14393:  strings that indicate formatting or structured data outputs
757,-0.05673,5199: references to specific entities or formal definitions,13949:  percentage values in text
758,-0.0567,"12321: proper nouns, specifically names of people",8524:  code-related function definitions and their parameters
759,-0.05667,1756:  negative connotations or undesirable qualities associated with actions or events,14393:  strings that indicate formatting or structured data outputs
760,0.05667,11319: information or terms associated with mathematical or scientific models,8423:  components related to inventions and technical designs
761,-0.05664,11686: references to names of organizations and institutions,8857: conditional statements and comparisons in code
762,0.05664,5199: references to specific entities or formal definitions,13035:  feedback on service quality and customer satisfaction
763,0.0566,2387: locations and settings related to personal spaces and interactions,1874: references to medical conditions and associated terms related to implants and various health issues
764,-0.0566,1925: phrases indicating exclusivity or singularity,14393:  strings that indicate formatting or structured data outputs
765,-0.05658,7748: code segments that involve object instantiation and assignments,5723: structured programming language syntax elements and definitions
766,0.05655,1925: phrases indicating exclusivity or singularity,10964: mathematical terms and symbols
767,0.05655,1756:  negative connotations or undesirable qualities associated with actions or events,10964: mathematical terms and symbols
768,-0.05652,11678: discussions of health risks and potential consequences related to medical conditions,9494:  structured data or metadata indicators related to statistics and identifiers
769,-0.05652,14717:  code-related syntactical elements indicating assignments and error handling,3883: specific terms and phrases related to mathematical or scientific concepts
770,-0.0565,16362: ,10964: mathematical terms and symbols
771,0.0565,7879: various punctuation marks and spacing in code or text structure,11178:  legal terms and references related to court proceedings and judgments
772,0.05646,12182: mentions of significant life events or experiences related to medical or professional contexts,10402: CSS style properties and their attributes in coding
773,-0.05643,16340: elements related to user preferences or session management,15297: numerical values and mathematical signs
774,-0.05643,4731:  various punctuation marks and their related syntax in programming context,10964: mathematical terms and symbols
775,0.0564,6086: references to economic or professional sectors,3382:  phrases indicating inquiries and requests for assistance or feedback
776,0.05637,16362: ,14393:  strings that indicate formatting or structured data outputs
777,0.05634,"13610: mathematical and statistical concepts, particularly those related to equations or formulas",6799: references to costs associated with health care and other contextual indicators
778,0.05634,532: warranty and liability terms related to product disclaimers,7691: names of individuals and their associated roles or titles
779,0.05634,3652:  nouns and key elements related to roles and responsibilities in a formal context,10187:  conjunctions and phrases indicating addition or connection
780,0.0563,10519: references to class declarations in programming code,9013: references to mutual relationships and interactions between individuals
781,0.05627,"11845: references to key roles and positions within organizations, particularly in relation to leadership and formal titles",5341: disagreements and discussions related to legal matters or judicial decisions
782,0.05627,1956: terms related to funerals and death,9392: references to population management and conservation issues related to wildlife
783,0.05624,7345: references to sufficiency or adequacy related to facts or conditions,10853:  references to time-related events or durations
784,0.05624,14516: elements related to mathematical or programming structures and syntax,14660: technical terms related to computing and data structures
785,0.0562,12325:  mentions of authorship and versioning,"12918:  buttons, button-related actions, and user interface elements related to calculations or submissions"
786,-0.0562,2330: references to titles or sections in a document,4127: comments and code block delimiters in programming text
787,0.0562,9035: direct quotations and dialogue in text,13035:  feedback on service quality and customer satisfaction
788,0.0562,9687: language related to injustices and societal issues,"7120: numeric values, measurements, and scientific data"
789,0.0562,4731:  various punctuation marks and their related syntax in programming context,14393:  strings that indicate formatting or structured data outputs
790,-0.0562,6041: code-related keywords and structures in programming contexts,9677: technical terminology related to scientific processes and measurements
791,-0.05618,10723: terminals of contracts or agreements related to business transactions,12969: numbers and code-like sequences within the text
792,0.05612,13424: articles and determiner phrases in sentences,15841:  discourse markers and indicators of structure in text
793,-0.05612,8611:  programming constructs related to data types and structures,"15637: repeated references to the pronoun ""it."""
794,-0.0561,15395: questions about programming or troubleshooting code,8322: structured data types and mathematical function terminology
795,0.0561,10430: situations related to being trapped or stuck,"8784: phrases related to computational or programming contexts, especially those involving variables, conditions, or specifications"
796,0.05606,"12012: references to political positions and roles, particularly in a historical context",9283: time-related actions or durations
797,-0.05606,11087: specific structural elements or commands in programming and mathematical contexts,"12337: specific terms and concepts referencing advanced mathematical topics and theories, especially those related to statistics and algebra"
798,-0.05606,11087: specific structural elements or commands in programming and mathematical contexts,16291: 
799,0.05606,6524: various types of opening and closing parentheses in code snippets,14813: positive descriptions of experiences and satisfaction in a dining context
800,-0.05603,6319: instances of political party affiliations and references to Democrats and Republicans,7691: names of individuals and their associated roles or titles
801,0.05603,4093:  non-standard whitespace or formatting characters in text,9494:  structured data or metadata indicators related to statistics and identifiers
802,0.05603,8476: references to convenience and ease of access,5655:  numerical data and values within legal or financial contexts
803,0.05603,8476: references to convenience and ease of access,12489: terms related to gender and its dynamics
804,0.056,12680: terms related to representation and demographics in discussions about juries and surveys,4855: structured data related to academic or technical licensing and regulatory language
805,0.05597,11805: references to significant achievements or records in sports,1444: elements of code related to user interface components and styling
806,0.05594,8611:  programming constructs related to data types and structures,13620:  references to comparisons and relationships between different entities or groups
807,0.0559,3652:  nouns and key elements related to roles and responsibilities in a formal context,12227:  entities and key concepts related to social and generational dynamics
808,-0.05585,"6602: sentences that emphasize the subject ""it"" in various contexts",9677: technical terminology related to scientific processes and measurements
809,0.0558,4584: phrases related to statistical measurements and observed data frequencies,15833: terms related to corporate structures and finance
810,-0.05573,11087: specific structural elements or commands in programming and mathematical contexts,10934:  instances of notation and mathematical expressions
811,0.05573,4404: XML or HTML tags and their attributes in the document,4384:  technical and programming-related keywords and structures
812,-0.0557,12570: references to faces or facial features,1180:  expressions of surprise and shock
813,-0.05566,11805: references to significant achievements or records in sports,2337:  comparative language and indicators of difference
814,-0.05566,15423: brands and models of electronic devices and vehicles,"14232: references to social roles and expectations, particularly regarding gender and authority"
815,0.0556,3005: references to academic articles and their corresponding digital object identifiers (DOIs),12083: questions and responses related to logical operations and conditions
816,-0.05554,13436: terms related to data structures and configurations in programming,"9757:  occurrences of the word ""remember"" and related reminders"
817,0.05554,12615: references to characters and relationships in narratives,10964: mathematical terms and symbols
818,-0.05554,6879: technical terms and concepts related to scientific methods and measurements,14501: technical and mathematical expressions
819,-0.0555,12566: prepositions and phrases indicating relationships or connections between concepts,7819:  symbols and formatting commonly used in mathematical expressions
820,-0.0555,11087: specific structural elements or commands in programming and mathematical contexts,6194: patterns of numerical data or mathematical expressions
821,-0.0555,349:  contractions and possessive words,3675: numerical values and financial figures related to donations and earnings
822,0.05548,11053: references to specific objects or entities involved in various contexts and actions,9013: references to mutual relationships and interactions between individuals
823,-0.05548,12615: references to characters and relationships in narratives,14393:  strings that indicate formatting or structured data outputs
824,0.05548,"7838:  references to the word ""the"" in various contexts",5655:  numerical data and values within legal or financial contexts
825,0.05545,4584: phrases related to statistical measurements and observed data frequencies,9203: HTML-like tags and components related to data templates and structures
826,-0.05542,13136: publication references and citation information,5013:  formatting elements and structuring delimiters in text
827,0.05542,6495: phrases related to user permissions and access rights,"6132:  statements and direct quotes, particularly those expressing opinions or responses"
828,0.05542,5741: specific temporal expressions and conditions related to measurements or events,"8784: phrases related to computational or programming contexts, especially those involving variables, conditions, or specifications"
829,0.05536,6967: statements or questions related to conditional logic or assertions concerning scenarios,"7479: elements related to formatting or structure, such as citations or references in academic writing"
830,0.05536,1542:  instances discussing human behavior and decision-making,"10787:  instances of the word ""return"" and its variations"
831,0.05536,9144: variables and key performance indicators in a technical or scientific context,8052: percentages and statistical data related to studies or surveys
832,0.0553,12701: names of individuals and their titles or professions,1021:  code constructs and programming terminology related to serialization and data manipulation
833,0.0553,822: risk factors associated with various health conditions and populations,10187:  conjunctions and phrases indicating addition or connection
834,0.05527,8172: expressions of gratitude or appreciation,10964: mathematical terms and symbols
835,0.05527,1542:  instances discussing human behavior and decision-making,"9420: references to sexual abuse and its impact, especially related to victims and allegations"
836,0.05524,13777: file path references and structure in code,13035:  feedback on service quality and customer satisfaction
837,0.05524,3302: phrases involving details of legal cases and actions taken within them,2575: mathematical symbols and expressions related to data structures or algorithms
838,-0.0552,14956: legal terms and references to court proceedings,9262: segments related to the initiation of a new topic or discourse
839,0.0552,11087: specific structural elements or commands in programming and mathematical contexts,11399: references to adults and age-related themes
840,0.05515,10686: elements related to programming and software definitions,"7120: numeric values, measurements, and scientific data"
841,0.0551,9620: structured data related to telecommunication statistics and subscription details,9392: references to population management and conservation issues related to wildlife
842,-0.0551,10028: various genres and elements of music,"13695:  sequences of symbols and special characters, likely in a programming or mathematical context"
843,-0.05508,14171: the presence of significant terms related to time and auspiciousness,4330: descriptive phrases related to visual appearances and technical details
844,0.05508,14282: affirmative responses or agreement expressions,10856: discussions about government and financial governance
845,0.05508,15801: references to authors or researchers in academic citations,"14232: references to social roles and expectations, particularly regarding gender and authority"
846,0.05508,3897: phrases relating to groups of individuals and their characteristics,16162:  structured programming syntax elements
847,0.05505,14717:  code-related syntactical elements indicating assignments and error handling,12549:  structural elements and formatting in markup or programming languages
848,0.05502,14689:  numerical values and phone numbers,4418:  mathematical operators and notation in formulas
849,0.05502,16340: elements related to user preferences or session management,5159:  tokens indicating the beginning of a new segment or context within the text
850,-0.05502,14947: references to specific combat sports events or match details,1053:  email addresses and identifiers
851,0.05502,11087: specific structural elements or commands in programming and mathematical contexts,7168:  code references and assertions
852,0.05496,14689:  numerical values and phone numbers,5655:  numerical data and values within legal or financial contexts
853,0.0549,14362: variable and method names in programming contexts,4384:  technical and programming-related keywords and structures
854,-0.0549,8172: expressions of gratitude or appreciation,14393:  strings that indicate formatting or structured data outputs
855,0.05487,11051: phrases related to death and memorialization,4772: words and phrases related to existential crises and emotional struggles
856,0.05484,2714: assignment operations or expressions in code,6998: phrases and terms related to measurement and comparison
857,0.0548,5696: references to genomic and biological processes,6799: references to costs associated with health care and other contextual indicators
858,-0.05478,11087: specific structural elements or commands in programming and mathematical contexts,14590:  non-informative tokens and formatting characters in the text
859,-0.05475,14117:  terminology and terms related to scientific analysis and data representation,10853:  references to time-related events or durations
860,-0.05472,693:  references to companies and specific products associated with genetics and finance,15275: terms related to comparisons and evaluations of technology or products
861,-0.0547,11087: specific structural elements or commands in programming and mathematical contexts,1933: structured data or programming-related syntax in the text
862,0.0547,"13191:  occurrences of the word ""the""",12083: questions and responses related to logical operations and conditions
863,-0.05466,11087: specific structural elements or commands in programming and mathematical contexts,"162:  references to images, files, or visual elements in the document"
864,-0.0546,15449:  patterns and structures involving numerical data or statistics,14660: technical terms related to computing and data structures
865,0.0546,12033:  punctuation and structural elements in academic writing,"13176:  code structures, particularly comments and namespace declarations in programming languages"
866,0.05457,14956: legal terms and references to court proceedings,2575: mathematical symbols and expressions related to data structures or algorithms
867,0.05453,2398:  parentheses and function call syntax in code snippets,11508: academic references and citations in legal or mathematical contexts
868,0.05453,15118: conditional statements and legal terminology,4330: descriptive phrases related to visual appearances and technical details
869,0.0545,13536: method calls and control flow statements in code,"14150:  references to local entities, organizations, or contexts"
870,0.0545,15801: references to authors or researchers in academic citations,13582: terms related to metabolic processes and their components
871,0.0545,11837: terms related to statistical analysis and mathematical functions,4418:  mathematical operators and notation in formulas
872,0.0544,3961:  portions of code related to proxy handling and environment variable checks,12044:  instances of plate-related phrases and discussions around culinary experiences
873,-0.0544,"15251: elements related to speed, intensity, and advanced techniques or characteristics",10964: mathematical terms and symbols
874,-0.05435,14717:  code-related syntactical elements indicating assignments and error handling,9872:  terms and constructs related to threading and concurrency in programming
875,-0.05435,14689:  numerical values and phone numbers,10566: elements related to legal rulings and court proceedings
876,0.05435,14717:  code-related syntactical elements indicating assignments and error handling,9494:  structured data or metadata indicators related to statistics and identifiers
