,OV Circuit Value,Value Feature,Output Feature
604,-0.1833,9024: references to scientific studies or data citations,8138:  sequences related to programming constructs and data structures
605,0.1833,8117: names of countries and items related to gender equality and healthcare,7269: references to anniversaries and significant celebrations
606,0.1833,829:  mathematical expressions and formulas,15724: specific structural elements and parameters in a technical or programming context
607,-0.1833,7700: conditional statements and control flow constructs related to programming logic,9677: technical terminology related to scientific processes and measurements
608,-0.1832,5815:  numerical or tabular data relevant to various contexts,27: technical terms and concepts related to object-role modeling and database queries
609,0.1832,6326:  data structure definitions and memory allocation patterns in code,399: emotional expressions and interactions between characters
610,0.1832,8437: data references and statistics related to biological experiments,9755: terms related to naming and classification
611,-0.1831,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",4853: conditional statements and control flow elements in code
612,0.1831,6922: words and phrases related to segmentation and classification,11576: terms related to legal documentation and identification processes
613,-0.183,8117: names of countries and items related to gender equality and healthcare,7095: phrases or terms related to authority figures and their actions
614,-0.183,14583: prepositions and directional phrases related to location and positioning,13704:  structured data related to financial or algorithmic contexts
615,-0.1829,13744: terms related to health conditions and their classifications,4131:  expressions of obligation and interpersonal expectations
616,-0.1827,829:  mathematical expressions and formulas,"3467:  textual elements related to citations, permissions, and copyright notices"
617,0.1825,"6028: terms related to conditions, requirements, and limitations in various contexts",11576: terms related to legal documentation and identification processes
618,0.1824,8117: names of countries and items related to gender equality and healthcare,6981: references to political figures and events
619,-0.1821,14301: references to specific names or titles associated with authors or creators,15082: references related to mathematical or scientific notation and parameters
620,0.1821,7280:  references to financial years and seasons,616:  code snippets and syntax related to programming and data handling
621,-0.1819,1522: terms related to population dynamics and genetic variation,16190: 
622,-0.1818,"13573: terms related to goals, striving, and efforts to achieve something",13939: function declarations and their syntax in code
623,0.1818,2356: references to educational institutions and their activities,9677: technical terminology related to scientific processes and measurements
624,0.1815,2743: discussions related to slavery and exploitative economic systems,13704:  structured data related to financial or algorithmic contexts
625,-0.1813,"655: references to specific brands, promotions, and advertisements related to Amazon products","2577: specific references to legal, governmental, or institutional entities and their actions"
626,0.1812,6052: object properties and their associated methods in programming contexts,1602: elements indicating government decisions or political actions
627,0.1808,"13541: numerical and technical data points, particularly related to scientific or statistical contexts","16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
628,0.1807,13534: terms related to medical conditions and their implications,592: keywords related to pharmacological compounds and their effects
629,-0.1805,14460: words and phrases related to locations and positions,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
630,-0.1805,7075: phrases that emphasize concentration and attention,8961: the beginning of new documents or sections
631,-0.1802,4571:  semicolon-separated statements and variable assignments in code,15586: references to endangered languages and their cultural contexts
632,-0.1802,"14657: references to specific names and titles, especially in the context of people, events, and scientific or artistic works",9677: technical terminology related to scientific processes and measurements
633,-0.1799,7280:  references to financial years and seasons,"2577: specific references to legal, governmental, or institutional entities and their actions"
634,0.1799,9775: phrases that discuss specific conditions or situations in which phenomena occur,331: mathematical equations and expressions
635,-0.1798,3267: references to small or diminutive concepts and entities,12800: specific references to successful authors and their works
636,-0.1797,4578: instances of significant economic terminology related to health and medicine,15586: references to endangered languages and their cultural contexts
637,0.1797,693:  references to companies and specific products associated with genetics and finance,965:  references to gender equality and disparities
638,-0.1797,9395: phrases related to strategic planning and development,27: technical terms and concepts related to object-role modeling and database queries
639,-0.1796,14625: code related to timing operations and exceptions,7741:  SQL query components and structures for data selection and manipulation
640,-0.1791,2621: terms related to astrocyte biology and their role in lipid metabolism,616:  code snippets and syntax related to programming and data handling
641,0.179,14842: numerical values and related characters,15586: references to endangered languages and their cultural contexts
642,-0.179,"9932: functions and events related to programming, particularly those involving event handling and listener methods",7301: the presence of specific verbs and phrases indicating actions or events
643,0.1788,11292: variables and their relationships in mathematical expressions or equations,9677: technical terminology related to scientific processes and measurements
644,0.1787,11412: statistical references and data,4131:  expressions of obligation and interpersonal expectations
645,-0.1787,13805: conditional phrases or questions,16109: phrases that express opinion or perspective
646,-0.1787,14842: numerical values and related characters,15863:  technical terms and parameters related to software components
647,0.1787,"14657: references to specific names and titles, especially in the context of people, events, and scientific or artistic works","16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
648,-0.1785,3561: significant contextual markers or structural cues within scientific or technical writing,6603: formal structures and logical arguments within the text
649,0.1783,10127: code structures related to conditional checks and data handling,13704:  structured data related to financial or algorithmic contexts
650,0.1782,13744: terms related to health conditions and their classifications,5729:  mathematical symbols and operations
651,-0.1782,"6028: terms related to conditions, requirements, and limitations in various contexts",965:  references to gender equality and disparities
652,0.1781,2940: mentions of personal relationships and interactions,13704:  structured data related to financial or algorithmic contexts
653,0.1781,13744: terms related to health conditions and their classifications,15586: references to endangered languages and their cultural contexts
654,0.1781,7507: numerical data and references related to statistics and measurements,13355:  programming-related syntax and constructs
655,-0.1779,2658:  numerical values and associated variables or parameters,5085:  references to minimum thresholds or quantities in various contexts
656,0.1776,2446:  terms associated with matching or comparisons in various contexts,13704:  structured data related to financial or algorithmic contexts
657,-0.1775,"13541: numerical and technical data points, particularly related to scientific or statistical contexts",9677: technical terminology related to scientific processes and measurements
658,-0.1774,1887:  assignment or initialization statements,738: entities related to organizations and institutional frameworks
659,0.1772,5755:  references to controversial political figures and their actions,4855: structured data related to academic or technical licensing and regulatory language
660,0.1772,15288: technical terminology and programming constructs related to data processing and validation,15586: references to endangered languages and their cultural contexts
661,0.1772,"6591: specific identifiers, likely related to names or references in academic or technical contexts",331: mathematical equations and expressions
662,-0.1771,11412: statistical references and data,15586: references to endangered languages and their cultural contexts
663,0.177,6098:  repeated mentions of economic impact on an industry related to agricultural diseases,15082: references related to mathematical or scientific notation and parameters
664,0.1769,13805: conditional phrases or questions,5534:  LaTeX formatting commands and syntax used in scientific documents
665,0.1766,7748: code segments that involve object instantiation and assignments,7741:  SQL query components and structures for data selection and manipulation
666,-0.1765,1957: conditional statements and logical constructs in the text,592: keywords related to pharmacological compounds and their effects
667,-0.1764,"2012: instances of the word ""already"" in various contexts",9677: technical terminology related to scientific processes and measurements
668,0.1763,12298: scientific or academic terminology and references,3457:  patterns relating to string manipulation and regex constructs
669,-0.1763,2356: references to educational institutions and their activities,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
670,0.1763,13936: structured programming code and comments,8961: the beginning of new documents or sections
671,-0.1761,14774: technical terms and variables related to statistical and mathematical models,8961: the beginning of new documents or sections
672,-0.1761,14876:  financial terms related to valuation and investment,13260:  elements associated with input fields and forms
673,0.176,15570: elements of code related to state management in a programming context,3675: numerical values and financial figures related to donations and earnings
674,-0.1758,"6591: specific identifiers, likely related to names or references in academic or technical contexts",15082: references related to mathematical or scientific notation and parameters
675,0.1757,10999: the indefinite article 'a' and its variations in different contexts,6502: technical terms and symbols related to mathematics or computing
676,-0.1757,11412: statistical references and data,5729:  mathematical symbols and operations
677,-0.1753,7507: numerical data and references related to statistics and measurements,1602: elements indicating government decisions or political actions
678,-0.1752,4459:  data types and structures in programming or scripting contexts,13704:  structured data related to financial or algorithmic contexts
679,-0.1749,2743: discussions related to slavery and exploitative economic systems,16190: 
680,-0.1748,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",13260:  elements associated with input fields and forms
681,-0.1747,6386: terms related to audio processing and effects,"14305:  mathematical expressions and notations, particularly those involving symbols and operators"
682,0.1747,2621: terms related to astrocyte biology and their role in lipid metabolism,"2577: specific references to legal, governmental, or institutional entities and their actions"
683,0.1743,7865: structured data formats or variables used in programming,2391:  references to specific conditions or scenarios in a structured context
684,0.1743,2943: references to factors or elements that influence various outcomes or behaviors,8961: the beginning of new documents or sections
685,-0.1742,"1251: terms related to management, analysis, and policy in the context of healthcare and organizational themes","13176:  code structures, particularly comments and namespace declarations in programming languages"
686,-0.174,9775: phrases that discuss specific conditions or situations in which phenomena occur,15082: references related to mathematical or scientific notation and parameters
687,0.174,"13351: definitions and explanations related to the term ""host,"" particularly in the context of events and leadership roles",12800: specific references to successful authors and their works
688,-0.1735,14292:  concepts related to environmental and resource management,8961: the beginning of new documents or sections
689,0.1733,11864:  keywords related to auto-generated REST API client functionality,965:  references to gender equality and disparities
690,-0.1733,2940: mentions of personal relationships and interactions,16190: 
691,-0.1733,10127: code structures related to conditional checks and data handling,16190: 
692,0.1732,15756: terms related to social justice issues and their implications,13260:  elements associated with input fields and forms
693,0.1732,14876:  financial terms related to valuation and investment,12800: specific references to successful authors and their works
694,0.1732,1745: questions and mathematical operations involving problem-solving,"2577: specific references to legal, governmental, or institutional entities and their actions"
695,-0.1731,10028: various genres and elements of music,9677: technical terminology related to scientific processes and measurements
696,-0.1731,3036: queries related to SQL and data manipulation,7301: the presence of specific verbs and phrases indicating actions or events
697,-0.173,15943: terms related to professional roles and responsibilities in healthcare,"2577: specific references to legal, governmental, or institutional entities and their actions"
698,0.173,9964: email addresses and associated contact information,11639:  mathematical operations and programming constructs related to vector calculations
699,-0.1727,16287: terms related to quantification and measurement in various contexts,13704:  structured data related to financial or algorithmic contexts
700,0.1725,16287: terms related to quantification and measurement in various contexts,16190: 
701,0.1725,"9932: functions and events related to programming, particularly those involving event handling and listener methods",9202:  numerical data and formatting symbols
702,-0.1725,11240: the presence of dialog-related components and confirmations,"8805: phrases related to experimentation, particularly in scientific or technical contexts"
703,-0.1724,1850:  occurrences of conjunctions and references to citations or authors,5561: data related to employment statistics and economic reports
704,-0.1724,14301: references to specific names or titles associated with authors or creators,15987: terms related to administrative roles and structures within a software context
705,0.1722,4459:  data types and structures in programming or scripting contexts,16190: 
706,0.1721,4571:  semicolon-separated statements and variable assignments in code,15863:  technical terms and parameters related to software components
707,0.1721,13065: elements related to encoding and document processing in programming contexts,830:  references to programming functions and methods
708,-0.1715,3433: terminology and definitions related to context and time in a study,14196:  components and mechanisms related to pumps and fluid control systems
709,-0.1715,15756: terms related to social justice issues and their implications,12800: specific references to successful authors and their works
710,-0.1714,15269: technical terms and definitions related to programming constructs or data structures,616:  code snippets and syntax related to programming and data handling
711,-0.1713,6319: instances of political party affiliations and references to Democrats and Republicans,3457:  patterns relating to string manipulation and regex constructs
712,-0.1711,682: elements and attributes related to web development,9316: elements related to food markets and dining options
713,0.171,5711: phrases indicating significant achievements or successful milestones,10256: information related to tender submission and contracting processes
714,-0.171,"6043: specific nouns and entities related to different contexts, including health, food, law, and culture",13704:  structured data related to financial or algorithmic contexts
715,0.1709,"1251: terms related to management, analysis, and policy in the context of healthcare and organizational themes","13811: specific coding constructs and structure, particularly related to object-oriented programming elements like classes and unique identifiers"
716,0.1708,6560: quantitative data or metrics related to experimental procedures,443: import statements from specific Java packages related to the Apache Commons RDF library
717,0.1707,2658:  numerical values and associated variables or parameters,6603: formal structures and logical arguments within the text
718,-0.1705,1745: questions and mathematical operations involving problem-solving,616:  code snippets and syntax related to programming and data handling
719,0.1705,2260: terms related to legal discussions and forums,8961: the beginning of new documents or sections
720,-0.1705,10052: references to musical artists and their achievements,9069: terms related to intellectual property and legal frameworks
721,-0.1705,13065: elements related to encoding and document processing in programming contexts,3578: comparative phrases and expressions indicating differences or similarities
722,0.1703,15269: technical terms and definitions related to programming constructs or data structures,"2577: specific references to legal, governmental, or institutional entities and their actions"
723,0.1702,1687:  elements related to data structures and functions in programming,15278: keywords related to job postings in the healthcare field
724,0.1702,8148: scheduled events and their details,8487:  scientific measurements and their implications
725,0.1702,"4814: concepts related to health and well-being, especially in medical contexts",616:  code snippets and syntax related to programming and data handling
726,-0.17,"655: references to specific brands, promotions, and advertisements related to Amazon products",9622:  terms related to data management and programming concepts
727,0.1699,11499:  elements related to chart configuration and manipulation in code,15634: terms related to legal and judicial contexts
728,-0.1698,11864:  keywords related to auto-generated REST API client functionality,11576: terms related to legal documentation and identification processes
729,0.1698,3036: queries related to SQL and data manipulation,9202:  numerical data and formatting symbols
730,0.1697,8254: code-related syntax and structure,14494:  information related to user instructions and guidance
731,0.1697,"11538: sections or elements that present organized data or structured information, such as tables or variables",15278: keywords related to job postings in the healthcare field
732,0.1693,6098:  repeated mentions of economic impact on an industry related to agricultural diseases,6733: details related to room features and rental conditions
733,0.1693,9681: historical references related to laws and legal cases,15082: references related to mathematical or scientific notation and parameters
734,-0.1693,8437: data references and statistics related to biological experiments,15082: references related to mathematical or scientific notation and parameters
735,0.1692,9691: structures related to logical or mathematical comparisons,5199: mathematical symbols and operators in equations
736,-0.1692,6560: quantitative data or metrics related to experimental procedures,4181:  references to temporal context relating to events or actions
737,-0.1691,6098:  repeated mentions of economic impact on an industry related to agricultural diseases,331: mathematical equations and expressions
738,0.169,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",15278: keywords related to job postings in the healthcare field
739,0.169,15943: terms related to professional roles and responsibilities in healthcare,616:  code snippets and syntax related to programming and data handling
740,0.169,11240: the presence of dialog-related components and confirmations,15340:  concepts related to citizenship and government representation
741,0.169,"2012: instances of the word ""already"" in various contexts","13176:  code structures, particularly comments and namespace declarations in programming languages"
742,-0.1687,"4814: concepts related to health and well-being, especially in medical contexts","2577: specific references to legal, governmental, or institutional entities and their actions"
743,-0.1685,"11538: sections or elements that present organized data or structured information, such as tables or variables",6954: references to boys and masculinity
744,0.1685,1464:  programming constructs and components used in software development,9985: discussions about tailored programs for specific racial or ethnic minority groups
745,0.1685,"11347: elements of code, particularly focusing on the structure and syntax of expressions involving regular expressions and programming constructs",27: technical terms and concepts related to object-role modeling and database queries
746,-0.1685,6098:  repeated mentions of economic impact on an industry related to agricultural diseases,14631:  terms related to procedural steps and algorithms
747,0.1685,6643: phrases related to sports statistics and performances,10332:  quantifiable measurements or numerical data
748,-0.1683,"11347: elements of code, particularly focusing on the structure and syntax of expressions involving regular expressions and programming constructs",11639:  mathematical operations and programming constructs related to vector calculations
749,-0.1681,15914: phrases indicating possession or self-reference,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
750,-0.1681,2446:  terms associated with matching or comparisons in various contexts,16190: 
751,0.1678,"14313: the presence of introductory elements in the text, such as special formatting or markers",5199: mathematical symbols and operators in equations
752,-0.1677,6009:  programming keywords and structure related to method definitions and HTTP request handling,9929:  terms related to customization and specification in services
753,0.1676,1023: comma-separated lists or sequences of items,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
754,-0.1672,1023: comma-separated lists or sequences of items,14104: pieces of text signaling the beginning or end of sections and some specific references
755,0.1671,682: elements and attributes related to web development,6485:  technical terms and references related to system components and configurations
756,-0.1671,"5945:  numerical parameters or attributes, particularly those related to maximum and minimum values",3457:  patterns relating to string manipulation and regex constructs
757,-0.167,15269: technical terms and definitions related to programming constructs or data structures,7029:  numerical data and references to statistical concepts
758,-0.167,15703:  discourse on societal critiques and beliefs about morality,9677: technical terminology related to scientific processes and measurements
759,0.167,"2086:  links and references, particularly URLs and file formats related to academic or technical documents",13704:  structured data related to financial or algorithmic contexts
760,-0.1667,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts",13789: references to data privacy and the protection of personal information
761,0.1667,15703:  discourse on societal critiques and beliefs about morality,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
762,0.1665,2621: terms related to astrocyte biology and their role in lipid metabolism,8487:  scientific measurements and their implications
763,-0.1665,2653: terms related to iron and its biological significance,"8805: phrases related to experimentation, particularly in scientific or technical contexts"
764,-0.1664,6749: references to influential leaders and their historical actions,830:  references to programming functions and methods
765,-0.1664,"8881: terms related to medical treatments and studies, particularly in clinical contexts",2504:  references to notable events or announcements involving celebrities
766,-0.1663,1464:  programming constructs and components used in software development,3088: instances of speech or reporting statements from individuals
767,0.1663,15598: phrases related to decline or loss over time,2504:  references to notable events or announcements involving celebrities
768,-0.1661,13343:  mathematical expressions and symbols,11815: phrases related to plans and their speculative nature
769,0.1661,"6043: specific nouns and entities related to different contexts, including health, food, law, and culture",16190: 
770,0.166,6643: phrases related to sports statistics and performances,5561: data related to employment statistics and economic reports
771,0.1659,"2108: references to personal identity and background, particularly related to family and ancestry",6733: details related to room features and rental conditions
772,-0.1658,"5945:  numerical parameters or attributes, particularly those related to maximum and minimum values",738: entities related to organizations and institutional frameworks
773,-0.1658,1687:  elements related to data structures and functions in programming,6954: references to boys and masculinity
774,0.1656,14656:  references to HTML and JavaScript coding elements,3992: expressions of personal experiences and social interactions
775,0.1655,15914: phrases indicating possession or self-reference,9677: technical terminology related to scientific processes and measurements
776,-0.1653,6643: phrases related to sports statistics and performances,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
777,-0.1653,"5921: keywords related to scientific, medical, and technical terminology",5199: mathematical symbols and operators in equations
778,0.1653,6386: terms related to audio processing and effects,9069: terms related to intellectual property and legal frameworks
779,-0.1653,9964: email addresses and associated contact information,27: technical terms and concepts related to object-role modeling and database queries
780,-0.1652,4584: phrases related to statistical measurements and observed data frequencies,5382:  phrases related to research studies and their methodologies
781,-0.1652,1942:  rankings and positions of institutions or programs,"2577: specific references to legal, governmental, or institutional entities and their actions"
782,-0.165,2036: technical terms and references related to theories and formulas in physics and mathematics,12969: numbers and code-like sequences within the text
783,-0.165,"2108: references to personal identity and background, particularly related to family and ancestry",14631:  terms related to procedural steps and algorithms
784,0.1649,3646:  occurrences of dates and events in a timeline,10256: information related to tender submission and contracting processes
785,0.1648,2653: terms related to iron and its biological significance,15340:  concepts related to citizenship and government representation
786,-0.1647,6643: phrases related to sports statistics and performances,13568: terms related to zoning and land use regulations
787,0.1647,7280:  references to financial years and seasons,7029:  numerical data and references to statistical concepts
788,0.1646,"4252:  references to the evaluation, validation, or targeting of certain subjects or concepts",13666:  themes related to revenge and conflict involving ancestral history
789,0.1646,302:  closing curly braces in code,"2577: specific references to legal, governmental, or institutional entities and their actions"
790,0.1643,6178: quantitative references related to datasets and statistical features,9069: terms related to intellectual property and legal frameworks
791,-0.1643,3391: terms related to scientific research and methodology,13026: quoted names or titles
792,-0.1643,8174:  numerical data and statistical representations,443: import statements from specific Java packages related to the Apache Commons RDF library
793,-0.1643,4724: text that discusses sports strategies or game observations,"4219:  programming-related syntax and structure, particularly focusing on method calls and definitions"
794,0.1642,14802: phrases indicating existence or introduction of concepts,12969: numbers and code-like sequences within the text
795,0.1642,13050: references to medical instrumentation and techniques used in surgical or procedural contexts,9677: technical terminology related to scientific processes and measurements
796,0.1642,10669: references to morning and morning-related activities,15863:  technical terms and parameters related to software components
797,0.1641,1942:  rankings and positions of institutions or programs,616:  code snippets and syntax related to programming and data handling
798,0.1641,3036: queries related to SQL and data manipulation,15863:  technical terms and parameters related to software components
799,0.1635,12169: terms related to medical therapies and their effects,9985: discussions about tailored programs for specific racial or ethnic minority groups
800,-0.1635,9598: medical and scientific terms related to health treatments and assessments,"13176:  code structures, particularly comments and namespace declarations in programming languages"
801,-0.1633,8437: data references and statistics related to biological experiments,8512: concepts related to transformations and modifications in data or processes
802,-0.1633,9982: references to legal terminology and court-related processes,12976: terms related to stocks and stock markets
803,0.1632,8437: data references and statistics related to biological experiments,331: mathematical equations and expressions
804,-0.1632,11400: expressions related to memory and lasting impact,3578: comparative phrases and expressions indicating differences or similarities
805,0.1632,6643: phrases related to sports statistics and performances,14104: pieces of text signaling the beginning or end of sections and some specific references
806,0.1632,"9932: functions and events related to programming, particularly those involving event handling and listener methods",9293: phrases indicating statistical significance in medical or scientific contexts
807,0.1632,10295:  elements of code related to object properties and methods,11576: terms related to legal documentation and identification processes
808,0.1631,8722: concepts related to health issues and their consequences,6586: references to financial years and fiscal seasons
809,-0.163,14781: elements related to user interaction and token verification in a digital workspace,9293: phrases indicating statistical significance in medical or scientific contexts
810,0.1628,"13374: technical terms and concepts related to physics or engineering, particularly those concerning magnetic fields and particle behavior",10054: terms related to sponges and their biological processes
811,0.1627,15914: phrases indicating possession or self-reference,12976: terms related to stocks and stock markets
812,-0.1626,6643: phrases related to sports statistics and performances,15586: references to endangered languages and their cultural contexts
813,0.1626,10028: various genres and elements of music,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
814,-0.1625,"3901:  code-related elements and structures, particularly loops and conditional statements",8487:  scientific measurements and their implications
815,0.1624,6749: references to influential leaders and their historical actions,3578: comparative phrases and expressions indicating differences or similarities
816,0.1624,"8646: numerical values, including identifiers and metadata in structured data",6733: details related to room features and rental conditions
817,-0.1624,"9932: functions and events related to programming, particularly those involving event handling and listener methods",6903:  XML and XSLT related keywords and structures
818,-0.1622,13546: complex scientific terminology related to biology and environmental science,27: technical terms and concepts related to object-role modeling and database queries
819,-0.162,9681: historical references related to laws and legal cases,331: mathematical equations and expressions
820,0.162,14774: technical terms and variables related to statistical and mathematical models,9069: terms related to intellectual property and legal frameworks
821,0.162,9681: historical references related to laws and legal cases,8512: concepts related to transformations and modifications in data or processes
822,0.1617,9162: references to academic institutions and locations,8487:  scientific measurements and their implications
823,-0.1617,9009:  programming-related terms and code structure elements,616:  code snippets and syntax related to programming and data handling
824,-0.1616,7748: code segments that involve object instantiation and assignments,1789: numeric and financial data in reports
825,-0.1616,"1901: financial terms related to cost, investment, and profitability",13260:  elements associated with input fields and forms
826,-0.1616,302:  closing curly braces in code,616:  code snippets and syntax related to programming and data handling
827,-0.1616,13755:  statements and arguments related to legal proceedings and judicial responses,9677: technical terminology related to scientific processes and measurements
828,0.1615,1501: elements and phrases related to special events and surprises,"2577: specific references to legal, governmental, or institutional entities and their actions"
829,-0.1615,11292: variables and their relationships in mathematical expressions or equations,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
830,-0.1614,11875: logging and debugging commands in code,5199: mathematical symbols and operators in equations
831,-0.1614,14301: references to specific names or titles associated with authors or creators,3956:  numerical values and associated measurements or indicators in data or studies
832,0.1614,11875: logging and debugging commands in code,8487:  scientific measurements and their implications
833,-0.1614,14043: information related to food and dining suggestions,13704:  structured data related to financial or algorithmic contexts
834,0.1613,8437: data references and statistics related to biological experiments,13939: function declarations and their syntax in code
835,0.1611,14781: elements related to user interaction and token verification in a digital workspace,7301: the presence of specific verbs and phrases indicating actions or events
836,-0.1609,1023: comma-separated lists or sequences of items,10332:  quantifiable measurements or numerical data
837,-0.1609,"13374: technical terms and concepts related to physics or engineering, particularly those concerning magnetic fields and particle behavior",6895:  phrases related to requests or inquiries for assistance
838,0.1608,12730: descriptions of specific tourist attractions or historic sites,3139: references to corporate headquarters and locations
839,0.1608,9009:  programming-related terms and code structure elements,"2577: specific references to legal, governmental, or institutional entities and their actions"
840,-0.1608,14947: references to specific combat sports events or match details,3992: expressions of personal experiences and social interactions
841,-0.1606,13050: references to medical instrumentation and techniques used in surgical or procedural contexts,"16076:  references to medical conditions and treatments, particularly related to diseases and therapies"
842,-0.1606,"8646: numerical values, including identifiers and metadata in structured data",14631:  terms related to procedural steps and algorithms
843,-0.1606,14853: phrases indicating political actions or statements related to authority and governance,16110:  programming commands and structures in a coding context
844,-0.1604,10295:  elements of code related to object properties and methods,965:  references to gender equality and disparities
845,-0.1604,2134: text related to editorial or peer review suggestions for academic studies,8487:  scientific measurements and their implications
846,0.1604,6955: informal and vague references to miscellaneous items or concepts,830:  references to programming functions and methods
847,-0.1604,1023: comma-separated lists or sequences of items,5561: data related to employment statistics and economic reports
848,0.16,4344:  summaries and descriptive annotations related to classes and components in programming documentation,616:  code snippets and syntax related to programming and data handling
849,0.1599,8437: data references and statistics related to biological experiments,10198: function calls and method chaining in programming code
850,-0.1598,7266: comparative phrases indicating expectations versus reality,8961: the beginning of new documents or sections
851,0.1598,"1901: financial terms related to cost, investment, and profitability",12800: specific references to successful authors and their works
852,0.1598,1023: comma-separated lists or sequences of items,15586: references to endangered languages and their cultural contexts
853,-0.1598,7283: interrogative punctuation marks or questions,8138:  sequences related to programming constructs and data structures
854,0.1597,6056:  programming syntax related to function definitions and object creation,738: entities related to organizations and institutional frameworks
855,0.1594,7796: elements related to code syntax and structure in programming,12781:  closing braces in coding syntax
856,-0.1594,9681: historical references related to laws and legal cases,10198: function calls and method chaining in programming code
857,-0.1592,7283: interrogative punctuation marks or questions,8487:  scientific measurements and their implications
858,-0.1592,401: specific code structures or syntax patterns in programming or technical texts,15863:  technical terms and parameters related to software components
859,-0.159,11312: references to mathematical terms and variables,738: entities related to organizations and institutional frameworks
860,0.159,6386: terms related to audio processing and effects,5218:  terms related to chess events and national championships
861,0.159,9829:  mathematical notation and symbols related to equations and sets,15082: references related to mathematical or scientific notation and parameters
862,-0.159,7283: interrogative punctuation marks or questions,"392: phrases concerning rules, norms, and the behavior of individuals or groups in society"
863,0.159,532: warranty and liability terms related to product disclaimers,3457:  patterns relating to string manipulation and regex constructs
864,-0.1588,9829:  mathematical notation and symbols related to equations and sets,331: mathematical equations and expressions
865,0.1588,14589:  references to key concepts or important subjects in a text,12781:  closing braces in coding syntax
866,-0.1587,"9932: functions and events related to programming, particularly those involving event handling and listener methods",616:  code snippets and syntax related to programming and data handling
867,0.1586,12401:  citations and references in scientific literature,15275: terms related to comparisons and evaluations of technology or products
868,0.1586,4989:  references to concepts or discussions surrounding NULL values and their implications in various contexts,9622:  terms related to data management and programming concepts
869,0.1586,13546: complex scientific terminology related to biology and environmental science,11639:  mathematical operations and programming constructs related to vector calculations
870,-0.1584,3732: punctuation marks,"13176:  code structures, particularly comments and namespace declarations in programming languages"
871,-0.1583,5810: names of specific historical or cultural terms,9069: terms related to intellectual property and legal frameworks
872,0.1583,1850:  occurrences of conjunctions and references to citations or authors,15586: references to endangered languages and their cultural contexts
873,0.1582,14043: information related to food and dining suggestions,16190: 
874,-0.1582,225:  technical terms and descriptors in scientific or engineering contexts,5199: mathematical symbols and operators in equations
875,-0.1582,7325:  occurrences of the brace symbol '{' in the text,12781:  closing braces in coding syntax
876,-0.1581,12401:  citations and references in scientific literature,15297: numerical values and mathematical signs
877,0.1581,9610: mathematical representations and descriptions of physical phenomena,10256: information related to tender submission and contracting processes
878,-0.1581,14842: numerical values and related characters,16109: phrases that express opinion or perspective
879,0.1581,"9932: functions and events related to programming, particularly those involving event handling and listener methods","2577: specific references to legal, governmental, or institutional entities and their actions"
880,0.1581,6644: variable assignments and declarations in programming code,14196:  components and mechanisms related to pumps and fluid control systems
881,-0.158,8970: elements related to user interface design and layout specifications,6954: references to boys and masculinity
882,-0.1578,"10601: structured elements and organization within text, particularly related to references, citations, or formatting",9677: technical terminology related to scientific processes and measurements
883,-0.1578,14781: elements related to user interaction and token verification in a digital workspace,9202:  numerical data and formatting symbols
884,0.1577,15288: technical terminology and programming constructs related to data processing and validation,13822:  references to workplace settings and behaviors
885,0.1576,14781: elements related to user interaction and token verification in a digital workspace,616:  code snippets and syntax related to programming and data handling
886,-0.1576,13204: present tense verbs and references to conditions or feelings,27: technical terms and concepts related to object-role modeling and database queries
887,-0.1575,4584: phrases related to statistical measurements and observed data frequencies,16165: phrases related to rarity or uniqueness in various contexts
888,-0.1575,15570: elements of code related to state management in a programming context,15278: keywords related to job postings in the healthcare field
889,-0.1571,"2086:  links and references, particularly URLs and file formats related to academic or technical documents",16190: 
890,0.1571,14625: code related to timing operations and exceptions,1789: numeric and financial data in reports
891,0.1569,3391: terms related to scientific research and methodology,"1178:  numerical values, particularly representing counts or measurements"
892,0.1567,11248: HTML and CSS class names related to layout and styling in a web document,27: technical terms and concepts related to object-role modeling and database queries
893,0.1567,11400: expressions related to memory and lasting impact,830:  references to programming functions and methods
894,-0.1567,9691: structures related to logical or mathematical comparisons,11724:  markers indicating structure or formatting changes in text
895,-0.1566,10300:  occurrences of specific mathematical or programming syntax and terms related to data structures,14494:  information related to user instructions and guidance
896,-0.1565,3203: instances of variable declarations and iterations in code,13026: quoted names or titles
897,-0.1565,1501: elements and phrases related to special events and surprises,616:  code snippets and syntax related to programming and data handling
898,-0.1564,14589:  references to key concepts or important subjects in a text,13939: function declarations and their syntax in code
899,0.1564,1023: comma-separated lists or sequences of items,13568: terms related to zoning and land use regulations
