,OV Circuit Value,Value Feature,Output Feature
593,0.0796,11112:  technical terms related to car gear shifting and operation,3776:  references to user preferences and settings related to cookies
594,-0.0795,13065: elements related to encoding and document processing in programming contexts,830:  references to programming functions and methods
595,0.0795,6749: references to influential leaders and their historical actions,830:  references to programming functions and methods
596,0.0795,8676: references to religious themes or symbols,1971: expressions related to familial relationships and interactions
597,0.07947,1868: technical terminology and references related to organizations or specific fields,7246:  numeric data and statistical measurements
598,0.07947,10145: statements related to projections and estimates in various contexts,10479: negative or error-related keywords in technical contexts
599,-0.07947,5755:  references to controversial political figures and their actions,5071:  phrases related to food and diet considerations
600,0.0794,10559: instances of scheduling and making appointments,"9768: references to individuals or groups associated with research, expertise, or authority in various fields"
601,0.0794,13171: code elements related to method overrides in programming,"12073: text discussing changes or updates in procedures or systems, particularly in a technical context"
602,0.0794,1122: LaTeX formatting elements and mathematical symbols,15295:  technical terms and measurements related to computational algorithms and systems
603,0.07935,14264:  references to aspects of leadership and emotional intelligence,2920:  quotes or speech in the text
604,0.0793,4966: expressions related to distance in various contexts,10580: legal terms and phrases related to liability and negligence
605,0.0792,"9355:  occurrences of the term ""null"" in programming contexts",8669: references to data modeling and algorithm development
606,0.0792,6135: words and phrases related to promoting or supporting initiatives,13267:  logging statements related to events and their severity in code
607,0.0792,347: references to historical political entities and organizations,11130: terms related to profit and financial outcomes
608,0.0792,1199: instances of access modifiers in a programming context,10457: strings or representations of date and time
609,0.0792,960: dates and days of the week associated with events or announcements,16122: significant phrases and elements related to technical specifications and functions in programming contexts
610,0.07916,911: details related to professional experience and qualifications,15038: the presence of the start of a document
611,0.07916,"9503: references to historical territorial claims and disputes, particularly involving regions like Schleswig and Holstein",8803: terms related to antimicrobial properties and bacterial infections
612,0.0791,3187: phrases related to memorial services and event details,10457: strings or representations of date and time
613,0.07904,1745: questions and mathematical operations involving problem-solving,965:  references to gender equality and disparities
614,0.07904,4012: class and type definitions related to adapters and serializers in programming code,4441:  file paths and user directory information
615,0.079,5786: HTML and variable assignment in code snippets,"4018: scientific and research-related terms, especially those involving authorship and funding"
616,0.079,14183: terms related to immune response mechanisms and signaling pathways,"3839: complex relationships in texts, particularly phrases that indicate understanding or connections between ideas"
617,-0.079,8846: terms related to affordability and value for money,7095: phrases or terms related to authority figures and their actions
618,0.079,1897: terms related to understanding and compliance,13679:  occurrences of specific phrases or references that indicate procedural documentation
619,-0.079,5718: mathematical expressions and symbols related to set notation and functions,9985: discussions about tailored programs for specific racial or ethnic minority groups
620,0.0789,"8997: terms related to medical studies and conditions, particularly focusing on community-acquired pneumonia and related demographics",4120:  context related to changes and conflicts in community settings
621,0.0789,5846:  phrases conveying emotions and physical sensations,"6205:  phrases related to protests, violence, and social unrest"
622,0.07886,7608: specific references to laws or regulatory frameworks,6829: highly structured mathematical expressions or symbols
623,-0.0788,16340: elements related to user preferences or session management,15297: numerical values and mathematical signs
624,0.0788,2111:  references to parameters in a programming context,2766: terms associated with governmental and scientific organizations
625,0.0787,3593: issues related to coding problems and documentation errors,14029: terms related to food fortification and micronutrient deficiencies
626,0.0787,14865: references to legal and legislative concepts,13855: expressions related to patience and waiting
627,0.0787,829:  mathematical expressions and formulas,13568: terms related to zoning and land use regulations
628,0.0786,11940: suggestive language regarding interpretations and conclusions in scientific contexts,11700: class definitions and method signatures in programming code
629,0.0786,16340: elements related to user preferences or session management,15275: terms related to comparisons and evaluations of technology or products
630,0.0786,8819: references to awards and recognition in the context of artistic works,15901: conversational phrases or interjections related to dialogue and response
631,0.0786,10028: various genres and elements of music,9985: discussions about tailored programs for specific racial or ethnic minority groups
632,-0.07855,7314:  punctuation marks such as quotation marks and apostrophes,2732: terms related to education and various forms of assessment or integration of systems
633,0.07855,1910: technical terms and concepts related to economics and data analysis,8261: programming-related definitions and variable declarations
634,0.0785,6364: references to educational achievements and milestones,"3501: structured data and tags commonly used in coding, particularly in HTML/XML syntax"
635,0.0785,11688: phrases and terms associated with systems and structures of governance,4328: terms related to candidates and nominations
636,0.0784,641:  references to geographical locations and entities,11092:  instances of punctuation and sentence structure elements in the text
637,0.0784,4703: references to Donald Trump and his actions or statements,"6205:  phrases related to protests, violence, and social unrest"
638,-0.0784,3146: names and contact information related to individuals and organizations,2655: HTML tags and their attributes
639,0.0784,15822: expressions related to dining experiences and food quality,13403:  patterns related to URLs and video links
640,0.07837,5318: references to significant places or institutions,14631:  terms related to procedural steps and algorithms
641,0.0783,3364:  references to the operating system and related commands or configurations,5108: elements related to authority and decision-making
642,0.07825,"10342: phrases indicating existence or actions in the past tense, often reflecting gratitude or inquiry",14337: elements related to indigenous cultures and their contributions
643,-0.07825,3036: queries related to SQL and data manipulation,5729:  mathematical symbols and operations
644,0.07825,3991:  phrases related to artistic creation and appreciation,11535: signals related to statistical data analysis or programming syntax
645,0.0781,3887: terms related to medical or health-related statistics,14094:  references to groups of people or collective identities
646,0.0781,14538:  recurrent phrases indicating repetition or continuation,7408: terms related to scheduling and automation in programming contexts
647,0.0781,11568: mathematical equations and their components related to physical theories,15623: references to medical procedures and their associated risks
648,0.0781,13478: terms related to legal actions and consequences,"11834: terms related to historical and ideological conflicts, particularly those involving religious or political elements"
649,0.078,3593: issues related to coding problems and documentation errors,10641: code structure and logical conditions within programming contexts
650,-0.078,1745: questions and mathematical operations involving problem-solving,11576: terms related to legal documentation and identification processes
651,-0.078,"5921: keywords related to scientific, medical, and technical terminology",16041:  formatting or structural elements in the text
652,0.078,9177: financial metrics and values related to corporate reports,"4077:  references to health-related topics, particularly those concerning diet and medical conditions"
653,0.07794,5718: mathematical expressions and symbols related to set notation and functions,4079:  instances of numerical data and coding syntax
654,0.07794,"5921: keywords related to scientific, medical, and technical terminology",11782:  phrases related to comparisons and relationships
655,0.0779,15481: terminology and concepts related to mathematical structures and functions,8021: distinctive adjectives that emphasize importance or rarity
656,-0.0779,829:  mathematical expressions and formulas,10332:  quantifiable measurements or numerical data
657,0.0778,5565: patterns that involve function calls or assignments in code,7708: references to political dynamics and power struggles
658,-0.0778,"13018: specific keywords or titles indicative of various subjects and contexts, such as live events, organizations, and technical processes",8222: technical terms and context related to scientific research and material properties
659,0.0778,9839: elements and themes related to secrecy and hidden information,1550: expressions of potential and capabilities in various contexts
660,0.07776,9024: references to scientific studies or data citations,7406: concerns expressed in various contexts related to health and well-being
661,0.07776,13065: elements related to encoding and document processing in programming contexts,12148: mathematical principles and theorems related to duality and inequalities
662,0.07776,11338: scientific terms and data related to chromatography and mass spectrometry,10580: legal terms and phrases related to liability and negligence
663,0.07776,492:  elements related to error handling and processing in code,"366:  the pronoun ""you"" in various contexts"
664,0.07764,3887: terms related to medical or health-related statistics,14147:  code structures and syntax elements typical in programming languages
665,0.07764,13635: words related to voting and elections,16039:  references to assigned roles or responsibilities in a structured environment
666,0.0776,"11935: phrases that involve raising or increasing awareness, funds, or support, particularly for children or important issues",1733: action verbs related to combat and competition
667,0.0775,15598: phrases related to decline or loss over time,"11834: terms related to historical and ideological conflicts, particularly those involving religious or political elements"
668,0.07745,7375: occurrences of HTML tags or related elements in the text,12756: expressions relating to distraction and attention diversion
669,-0.07745,8939:  programming concepts related to properties and their accessors,"9519: the verb ""is"" in various contexts"
670,0.07745,826: terms related to automation and self-service systems,9638: references to congenital medical conditions and their implications
671,-0.07745,"5817: features related to downloading and using software applications, particularly VPNs and file managers",1703: negative numeric values related to scores or statistics
672,0.0774,13829: phrases and terms related to artistic styles and visual design influences,6008:  references to meta-analysis and statistical measures regarding research outcomes
673,0.07733,15601: code elements related to models and data structures in programming,4370: special formatting characters or symbols
674,0.07733,"6060: positive evaluations of dining experiences, particularly regarding prices and food quality",8537: direct quotes and statements made by individuals
675,0.0773,2446:  terms associated with matching or comparisons in various contexts,10836: references to methods or strategies related to evaluation and justification in different contexts
676,0.0773,14264:  references to aspects of leadership and emotional intelligence,9476: symbolic representations of values and their associations in mathematical or statistical contexts
677,0.0773,5720:  references to specific individuals and titles,"11477: terms associated with medical imaging techniques, particularly focusing on their capabilities and effectiveness"
678,-0.0773,14264:  references to aspects of leadership and emotional intelligence,"4219:  programming-related syntax and structure, particularly focusing on method calls and definitions"
679,0.0772,3032: references to statistical analysis and methodologies,6882:  specific medical conditions and their implications
680,0.07715,4166: numbers and relationships between keywords,16039:  references to assigned roles or responsibilities in a structured environment
681,0.077,"15077: technical terms and references related to programming, file management, and directory structures",10017: terms and functionalities related to music playback and data management in technology contexts
682,0.077,12011:  sequences of numerical data or statistics,7038:  HTML tags and attributes
683,-0.07697,14781: elements related to user interaction and token verification in a digital workspace,"7478: code structure elements, such as class declarations and method definitions"
684,0.0769,9773: definitions and structures related to programming and variable declarations,7139:  expressions of contrast or concession in sentences
685,0.0769,14782: information related to family relationships and lineage,8079:  mathematical operations involving factors and multiples
686,0.0769,5755:  references to controversial political figures and their actions,8222: technical terms and context related to scientific research and material properties
687,0.0768,"15356:  phrases that indicate personal experiences or perspectives, particularly concerning understanding and empathy",2732: terms related to education and various forms of assessment or integration of systems
688,-0.0768,8813: references to spray drying processes and associated materials,"1983:  patterns and structures in research data presentations, particularly around statistical significance"
689,0.0767,"9932: functions and events related to programming, particularly those involving event handling and listener methods","7478: code structure elements, such as class declarations and method definitions"
690,0.0767,9477: references to programming functions and data structures,12539: phrases related to awards and recognitions in various fields
691,0.07666,14264:  references to aspects of leadership and emotional intelligence,2138:  references to corporate governance and shareholder issues
692,0.07666,"8881: terms related to medical treatments and studies, particularly in clinical contexts",7340:  references to processes and states in mechanical or technical operations
693,0.0766,11499:  elements related to chart configuration and manipulation in code,8079:  mathematical operations involving factors and multiples
694,0.0766,10078: modal verbs indicating potential actions or states,13565: phrases related to restrictions and their consequences in various contexts
695,0.0766,12883: terms related to scientific and medical terminology,"10363:  programming-related terms, specifically import or use statements in code"
696,0.07654,911: details related to professional experience and qualifications,15202: references to environmental impacts and the need for action against climate change
697,0.0764,5363: sections of text that include numerical data or statistical information,5108: elements related to authority and decision-making
698,0.0764,3068: assertions or statements of fact that are supported or validated by evidence,5932:  concepts related to long-term outcomes and investments
699,0.0764,7373: imperative statements and questions regarding actions to take in various situations,12256: analytical discussions about roles and contributions in various contexts
700,0.0763,5982: phrases indicating collective actions or processes,11595: keywords related to medical and biological processes
701,-0.0763,11338: scientific terms and data related to chromatography and mass spectrometry,11284: terms related to mucus and its properties
702,0.0763,"16024: terms related to technical processes and manipulations, particularly in programming and data management","6952: references to television and movie productions, particularly reunion films and episodes"
703,0.0763,11338: scientific terms and data related to chromatography and mass spectrometry,14770: co-occurring conjunctions and their usage in lists or comparisons
704,-0.07623,"11671: terms related to statistical parameters and coefficients, particularly in the context of regression analysis",6981: references to political figures and events
705,0.07623,"6585: negative aspects related to quality or integrity, particularly in data or materials",14229: positions and roles of athletes in various sports
706,0.07623,15237: verbs related to actions and processes involving interaction and manipulation,"6205:  phrases related to protests, violence, and social unrest"
707,0.07623,895: references to specific methods and concepts in scientific discussions,3427: phrases related to mechanical components and their specifications
708,0.0762,989:  code-related constructs and elements in programming and markup languages,12210:  structural elements and syntax in programming or markup languages
709,0.0762,"1180: medical terms related to vitamins and dietary substances, particularly those with essential health implications",12148: mathematical principles and theorems related to duality and inequalities
710,0.0762,3234: terms related to immune conditions or responses,3648: the start of structured text or documents
711,0.0762,14781: elements related to user interaction and token verification in a digital workspace,"10626: terms related to classification, specifications, and specific attributes"
712,0.0761,3887: terms related to medical or health-related statistics,6299:  numerical data related to population statistics and class sizes
713,0.076,14689:  numerical values and phone numbers,12667: references to oil and related concepts
714,0.0759,15214: components and materials related to engineering and mechanical systems,1669: conditions and phrases that relate to possibility and capability
715,0.0759,16046: terms related to customer service and customer experience,12210:  structural elements and syntax in programming or markup languages
716,0.0759,14057:  references to specific scientific disciplines or fields of study,5932:  concepts related to long-term outcomes and investments
717,0.0759,14264:  references to aspects of leadership and emotional intelligence,1605: references to founders and leadership roles
718,-0.07587,"11538: sections or elements that present organized data or structured information, such as tables or variables","7059:  the word ""take"" in various forms and tenses"
719,0.07587,682: elements and attributes related to web development,15083: terms associated with the color gray and related concepts
720,0.0758,11997: phrases related to limitations or constraints in studies or situations,3648: the start of structured text or documents
721,-0.0758,12198: discussions around access and provisions in contexts of support or rights,5108: elements related to authority and decision-making
722,0.0758,2721: references to experimental time points and durations in research studies,4945: music genres and styles
723,0.07574,2117: references to discussion and engagement in social or community interactions,5303: financial and legal terminology regarding transactions and agreements
724,-0.0757,6955: informal and vague references to miscellaneous items or concepts,10216: contrastive conjunctions and their usage in complex sentence structures
725,-0.0756,"9932: functions and events related to programming, particularly those involving event handling and listener methods","10626: terms related to classification, specifications, and specific attributes"
726,0.0756,3887: terms related to medical or health-related statistics,6: terms related to honesty and transparency in communication with the voters
727,0.0756,5248:  phrases related to advancements and implementations in technology,8674: connections related to transportation and travel
728,0.07556,"8093: references to violence in media and fiction, particularly in cartoons and their effects",15540: specific years and time periods in historical contexts
729,-0.07556,401: specific code structures or syntax patterns in programming or technical texts,4131:  expressions of obligation and interpersonal expectations
730,-0.0755,14947: references to specific combat sports events or match details,13267:  logging statements related to events and their severity in code
731,-0.0755,7332:  programming-related syntax and keywords,4441:  file paths and user directory information
732,0.0755,10559: instances of scheduling and making appointments,1605: references to founders and leadership roles
733,0.07544,8767:  concepts related to environmental sustainability and privacy in data handling,3194: references to legal violations and copyright issues
734,0.07544,1903: expressions of intention or future actions,"1983:  patterns and structures in research data presentations, particularly around statistical significance"
735,0.0754,12600: legal terminology related to discrimination and equal opportunity in the context of governmental or organizational policies,5735:  references to taxa classification and relationships in biological contexts
736,0.0754,3386: questions related to identity or people,"4165:  phrases indicating plans or intentions, particularly in a professional context"
737,-0.0753,"13018: specific keywords or titles indicative of various subjects and contexts, such as live events, organizations, and technical processes",13267:  logging statements related to events and their severity in code
738,0.0753,"11021: references to academic or technical content, particularly related to methods and results",6882:  specific medical conditions and their implications
739,-0.07526,8931:  restaurant reviews that mention food quality and dining experiences,11576: terms related to legal documentation and identification processes
740,0.07513,13471: terms related to bioinformatics and genetic analysis tools,15053: dates and temporal references
741,-0.07513,1868: technical terminology and references related to organizations or specific fields,5887:  punctuations and transitional phrases indicating completeness or continuation in a thought
742,0.07513,"11957: Java access modifiers, specifically ""public"" and ""protected""",8847: sentences that discuss concepts related to clarity and insight in scientific or technical contexts
743,0.07513,845: references to various forms or types of mechanisms and processes,10672:  words and phrases related to legislative discussions and procedural statements
744,0.0751,7649: the start of new sections or paragraphs in documents,"8908:  occurrences and variations of the term ""board"" in different contexts"
745,0.0751,1949:  references to glass and its properties,12752: references to specific time periods and dates
746,0.075,11459: function signatures and class definitions in programming code,8178: closure expressions in code
747,0.075,16377: ,11129:  programming-related terms and identifiers in code
748,0.075,13889: technical terms related to scientific processes and methods,4703:  code snippets and structures
749,0.075,"15220: text related to the publication, authorship, and analysis of documents or reports",6008:  references to meta-analysis and statistical measures regarding research outcomes
750,-0.075,13840: file structures and naming conventions in programming contexts,3799: concepts related to rituals and offerings in spiritual or religious contexts
751,0.075,7221: legal terminology and references,15737:  code-related keywords and structural elements in programming language syntax
752,-0.07495,10513: financial statistics and projections related to growth and economic impact,2923: repeated sequences of underscores or whitespace characters
753,0.0749,6118: structural elements and identifiers in data or documents,1514:  medical terms associated with diseases or treatments
754,0.0749,"13374: technical terms and concepts related to physics or engineering, particularly those concerning magnetic fields and particle behavior",10870:  phrases related to urgent actions or emergencies
755,-0.0749,8117: names of countries and items related to gender equality and healthcare,13568: terms related to zoning and land use regulations
756,-0.0748,3433: terminology and definitions related to context and time in a study,"14226:  programming-related terms, particularly those associated with templates, internal structures, and detailed implementation aspects"
757,0.0748,4512:  phrases indicating the pursuit of knowledge and understanding,"6988: names of people and characters, often in quotes or brackets"
758,0.0748,11104: references to scientific papers and their citations,14147:  code structures and syntax elements typical in programming languages
759,0.07477,6020:  references to lists or categories within text,6008:  references to meta-analysis and statistical measures regarding research outcomes
760,0.07477,2940: mentions of personal relationships and interactions,262: legal terminology and concepts related to judicial decisions and courtroom procedures
761,0.07477,12667: assembler language instructions and related syntax,10580: legal terms and phrases related to liability and negligence
762,0.07477,13635: words related to voting and elections,3648: the start of structured text or documents
763,-0.07477,310: references to official statuses or designations,7534:  statistical terms and results commonly found in scientific research studies
764,0.0747,13460: phrases related to the concept of pushing in various contexts,11092:  instances of punctuation and sentence structure elements in the text
765,0.0747,1934:  concepts related to medical experiments and their results,10580: legal terms and phrases related to liability and negligence
766,0.0747,4459:  data types and structures in programming or scripting contexts,14029: terms related to food fortification and micronutrient deficiencies
767,0.0747,"5731: aspects related to competition among entities for binding interactions, particularly in biological contexts",1550: expressions of potential and capabilities in various contexts
768,0.0747,"2643: references to the word ""Brown"" and its variations in context",5932:  concepts related to long-term outcomes and investments
769,0.0747,6271: structured data related to database entries,14279: references to locations or the presence of something in a narrative
770,0.07465,6933: structured data and relationships within code snippets or programming language syntax,7143: elements related to scientific notation or formatting in mathematical or technical contexts
771,0.07465,9706: terms related to procedural standards and guidelines,"10664: actions related to the handling and movement of objects, especially in a domestic context"
772,0.07465,"1000: references to software packages, libraries, or APIs","5690: elements related to programming constructs, specifically function declarations, expressions, and related properties or attributes"
773,0.07465,3202: content related to innovation and its impact within various contexts,12877: references to psychological or emotional states and their implications
774,-0.07465,10028: various genres and elements of music,4079:  instances of numerical data and coding syntax
775,0.07465,7158:  terms related to car finance and credit scores,2886: terms related to damage and loss
776,-0.07465,9972: numerical values and references to statistical data in texts,13267:  logging statements related to events and their severity in code
777,0.07465,12198: discussions around access and provisions in contexts of support or rights,14147:  code structures and syntax elements typical in programming languages
778,0.0746,4850:  terms related to usernames and authentication in code and configuration contexts,7340:  references to processes and states in mechanical or technical operations
779,0.0746,11119: queries related to online services and promotions,4361: locations and service areas related to businesses and professions
780,0.0745,11296: medical terms related to conditions affecting the heart,4370: special formatting characters or symbols
781,0.0745,3146: names and contact information related to individuals and organizations,2222: numerical data and statistics related to populations and distributions
782,0.07446,"11671: terms related to statistical parameters and coefficients, particularly in the context of regression analysis",7095: phrases or terms related to authority figures and their actions
783,0.07446,1064: elements that represent types of data structures or database entries,9993:  terms related to system dates and current user session information
784,0.07446,5117: words and phrases related to legal proceedings and responsibilities,1043:  references to penalties or punitive actions in a legal or judgment context
785,0.07446,11205:  technical terms related to protocols and guidelines in emergency preparedness,3873: structured legal text indicating court cases and administrative procedures
786,0.0744,14140:  expressions of authenticity and genuine feelings,4704: phrases related to necessities and obligations
787,0.0744,"12236:  references to technical specifications or details in a context, especially relating to computing or scientific descriptions",3025: function and control flow statements in programming code
788,0.0744,9006: elements related to data structure definitions and data formatting specifications,"8908:  occurrences and variations of the term ""board"" in different contexts"
789,0.0744,8931:  restaurant reviews that mention food quality and dining experiences,965:  references to gender equality and disparities
790,0.07434,13639:  arrow functions in JavaScript code,802: terms associated with substitutions and alternatives in scientific contexts
791,0.07434,14897: elements related to mathematical expressions and symbols,12125:  expressions related to positive sentiment and support for social initiatives
792,0.07434,5755:  references to controversial political figures and their actions,7951: references to feelings of anxiety or uncertainty related to travel experiences
793,0.07434,1417: references to specific gene sequences and their corresponding classifications or codes,1599:  phrases related to actions or activities involving organization or systems
794,0.07434,8813: references to spray drying processes and associated materials,15083: terms associated with the color gray and related concepts
795,0.07434,15784: technical terms and concepts related to polymers and chemical processes,13679:  occurrences of specific phrases or references that indicate procedural documentation
796,0.0743,12600: legal terminology related to discrimination and equal opportunity in the context of governmental or organizational policies,214: elements related to statistical analysis and data representation
797,0.0743,15601: code elements related to models and data structures in programming,14147:  code structures and syntax elements typical in programming languages
798,0.0743,8117: names of countries and items related to gender equality and healthcare,10332:  quantifiable measurements or numerical data
799,-0.0743,6884: descriptive phrases related to trails and their conditions,4131:  expressions of obligation and interpersonal expectations
800,0.0743,14376: emphasis markers and formatting elements in documents,13822:  references to workplace settings and behaviors
801,0.0742,2519: terms related to physical actions and properties in mathematical contexts,"2185:  inquiries related to the word ""how."""
802,-0.0742,5318: references to significant places or institutions,6733: details related to room features and rental conditions
803,0.0742,1801: references to medical conditions and their treatments,1484: verbs that indicate action and influence in various contexts
804,0.0742,14519: specific terms related to scientific or technical concepts within various contexts,4456: numerical data and metrics related to measurement
805,-0.0742,3887: terms related to medical or health-related statistics,9476: symbolic representations of values and their associations in mathematical or statistical contexts
806,0.07416,14870: concepts related to medical research and treatment,14631:  terms related to procedural steps and algorithms
807,0.0741,3095: numerical data and statistics related to educational metrics,6015: discussions related to canine health issues
808,0.0741,"11907:  phrases related to conditions, effects, and relationships among various subjects in a scientific or analytical context",2783: references to specific individuals and their contributions or roles
809,0.07404,"2686: instances of the word ""work"" and its variations in different contexts",8912: references to sources or origins in a technical context
810,0.07404,915: keywords and classifications in academic or technical documents,6299:  numerical data related to population statistics and class sizes
811,0.07404,14649: references to events and gatherings,13403:  patterns related to URLs and video links
812,0.07404,6847: references to numerical data and statistics,8309:  numerical representations or signs of values
813,0.074,5799:  possessive forms and indications of ownership,12148: mathematical principles and theorems related to duality and inequalities
814,0.074,103: statistical measures related to confidence intervals and ratios,11092:  instances of punctuation and sentence structure elements in the text
815,0.074,15244: identifiers and terms related to governmental and scientific projects,1314: keywords related to organizations and their operations
816,0.074,"14747: terms related to shortages in various resources, such as water, food, energy, and labor","4548: references to file formats, programming languages, and data-related topics"
817,0.0739,6529: statistical terms and concepts related to psychology and mental health,"15644: references related to programming, specifically source code locations and version control systems"
818,0.0739,401: specific code structures or syntax patterns in programming or technical texts,5729:  mathematical symbols and operations
819,0.0739,13700: structural and formal elements in technical documents or text,"1221: specific terms related to scientific processes, technology, and related terminologies"
820,0.07385,3068: assertions or statements of fact that are supported or validated by evidence,"1300:  references to a specific situation or context, often highlighted by the words ""it"" and ""this."""
821,0.07385,5424:  keywords and functions related to validation processes in programming,262: legal terminology and concepts related to judicial decisions and courtroom procedures
822,-0.07385,1440: text related to programming concepts and technical details,"1462:  terms related to mathematical or scientific concepts, particularly pertaining to forces and their representations"
823,0.07385,"2846: code-related concepts, such as definitions of classes, variables, and method structures",2147:  programming-related conditional statements and logic expressions
824,0.0738,9974: references to beds or bedding in various contexts,672: elements related to data structures and programming concepts
825,0.0738,5509: terms related to testing and evaluating processes,"14568:  terms related to health, nutrition, and diet"
826,0.0738,"1901: financial terms related to cost, investment, and profitability",1550: expressions of potential and capabilities in various contexts
827,0.0738,4341: elements related to judicial opinions and procedural summaries,13663:  data-related statistics and numeric values in research studies
828,0.0738,10078: modal verbs indicating potential actions or states,7962: terms related to job search and employment opportunities
829,-0.0738,8787:  references to fluid dynamics or methods involving fluid treatment,4370: special formatting characters or symbols
830,0.0737,14256: elements and concepts related to programming constructs and data structures,"11477: terms associated with medical imaging techniques, particularly focusing on their capabilities and effectiveness"
831,0.0737,4343: terms related to medical or biological concepts,8127: references to popular culture and entertainment along with notable characters and events
832,0.0737,960: dates and days of the week associated with events or announcements,"11614: specific names or identifiers, likely related to individuals"
833,0.0737,"6060: positive evaluations of dining experiences, particularly regarding prices and food quality",10178:  HTML closing tags
834,-0.0737,1546: SQL query keywords and commands,1780: references to specific biochemical molecules and compounds
835,0.0737,4703: references to Donald Trump and his actions or statements,11809:  discussions surrounding freedom of speech and expression
836,0.07367,12183: structured programming constructs and syntax elements,11564: terms related to genetic measurement and allele frequencies in a biological context
837,0.07367,3887: terms related to medical or health-related statistics,14709:  legal terms and references related to court and judicial proceedings in Maryland
838,0.07367,14460: words and phrases related to locations and positions,262: legal terminology and concepts related to judicial decisions and courtroom procedures
839,0.07367,6955: informal and vague references to miscellaneous items or concepts,1679: references to personal growth and life experiences
840,0.07367,16336: terms related to medical procedures and diagnostics,15525:  legal and procedural phrases related to court cases and medical conditions
841,0.0736,826: terms related to automation and self-service systems,14563:  references to programming or query language constructs
842,0.07355,"12051:  references to legal and judicial contexts, especially pertaining to North Carolina",2163: tokens representing a significant amount of information or data points with high relevance
843,0.07355,158:  code comments and formatting directives,"5312: mathematical expressions and notations involving variables, operators, and constructs related to equations"
844,0.07355,324: phrases related to customer satisfaction and return policies,14229: positions and roles of athletes in various sports
845,-0.0735,4584: phrases related to statistical measurements and observed data frequencies,6459: mathematical expressions and symbols
846,0.0734,15167: URLs pointing to GitHub repositories or content,5324: URLs and links related to various web content
847,0.0734,12198: discussions around access and provisions in contexts of support or rights,"7274:  symbols, punctuation, and code structure elements indicating control flow in programming"
848,0.0733,"6859: terms related to ""density"" in various contexts",10898: references to mathematical constructs or relationships involving variables and operators
849,0.0733,3189: information related to social or political movements for equality and social justice,7829: descriptions and analyses of specific cases or scenarios
850,0.0732,2157: statistical terms related to probability density functions,3873: structured legal text indicating court cases and administrative procedures
851,0.0732,2072: data structures and programming constructs related to file handling and JSON processing,8997: roles and responsibilities within organizational structures
852,-0.0732,6279:  XML or attribute definitions related to Android app development,15275: terms related to comparisons and evaluations of technology or products
853,-0.0731,11805: references to significant achievements or records in sports,13260:  elements associated with input fields and forms
854,0.0731,4820: functions related to data conversion and processing,5932:  concepts related to long-term outcomes and investments
855,0.0731,15320: references to seeds and related concepts in agricultural contexts,13589: commands related to scripting and programming logic
856,0.07306,4403: expressions of doubt or ambivalence regarding personal relationships,10800:  different forms and instances of expressions or terms
857,0.073,15517: mentions of social dynamics and etiquette in communication contexts,2986:  elements related to human resources and gamification processes
858,0.073,4111: expressions of anger and frustration,12058: words associated with capable or functional qualities
859,0.073,4048: legal and regulatory terminology related to responsibilities and liabilities,3873: structured legal text indicating court cases and administrative procedures
860,0.073,4162: mentions of authority in various contexts,5108: elements related to authority and decision-making
861,0.073,1687:  elements related to data structures and functions in programming,4370: special formatting characters or symbols
862,0.07294,10127: code structures related to conditional checks and data handling,770:  instances of reported speech or quotations
863,-0.0729,8924: API-related function calls and their components,11229:  punctuation marks and special characters in the text
864,0.0729,8478:  numeric and technical specifications related to devices and technologies,10624: legal citations and references to court cases
865,0.0729,11752: numerical values and special characters that indicate mathematical operations or measurements,15535:  references to property descriptors and their attributes within a programming context
866,-0.0729,10547: statements and discussions regarding accusations or allegations,2337:  comparative language and indicators of difference
867,-0.0729,13984:  specific keywords or names related to particular topics or entities,2923: repeated sequences of underscores or whitespace characters
868,-0.0728,"8881: terms related to medical treatments and studies, particularly in clinical contexts",5085:  references to minimum thresholds or quantities in various contexts
869,-0.0728,3593: issues related to coding problems and documentation errors,10061:  occurrences of opening and closing braces in code structures
870,0.0728,13444: elements related to significance and claims within a structured context,14770: co-occurring conjunctions and their usage in lists or comparisons
871,0.0728,2474: instructions and guidelines for professional etiquette,10840: phrases related to operations and their execution
872,0.0728,12528: terminology related to clinical diagnosis and assessment,"7636: terms related to technical systems, specifically focusing on components and their interactions"
873,0.07275,9365: assertions or claims related to collective action and responsibility,8875:  numerical dates and timestamps
874,-0.07275,9060: specific scientific or technical terms related to genetics and molecular biology,4009: references to corporate management and leadership changes
875,0.07275,"11907:  phrases related to conditions, effects, and relationships among various subjects in a scientific or analytical context",8079:  mathematical operations involving factors and multiples
876,0.0727,"9997:  test-related keywords and function calls in code, specifically related to defining and asserting behavior in unit tests",5932:  concepts related to long-term outcomes and investments
877,0.07263,7178: terms related to scientific processes and structures,16122: significant phrases and elements related to technical specifications and functions in programming contexts
878,0.0726,"3125: phrases related to rules, regulations, and political dynamics",15137: specific indicative phrases and introductory elements that suggest context
879,0.0726,"5731: aspects related to competition among entities for binding interactions, particularly in biological contexts","1398:  numerical values, particularly related to scoring and performance statistics"
880,0.0726,3691: statements of refusal or rejection,11840:  various sentence structures and grammatical elements
881,-0.0725,6749: references to influential leaders and their historical actions,12148: mathematical principles and theorems related to duality and inequalities
882,0.0725,"6069: expressions of longing, desire, and craving",10504: modal verbs indicating ability or permission
